id,user_id,achievement_id,current_progress,target_progress,is_completed,completed_at,metadata,created_at,updated_at
324042c7-2dc6-4055-bcd6-5bc75641b7d3,9bbcbdbd-b478-43ab-afa5-ddec11d3a63c,dea78da3-e8d7-4a51-bf45-479a5a340d0e,0,30,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
32ebdb14-ab27-4416-90df-c4b80ccc463b,2577157b-8ad4-4c64-870d-189dcf962c33,9096f447-c67c-44d1-b934-a54a412f85b9,5,50,false,,{},2025-10-05 05:16:18.567334+00,2025-10-05 05:22:57.696675+00
331f2bf3-d13a-4c60-89aa-2e53aff6e69e,ae514bfc-c915-473d-bb40-de3b0323e79e,e3eafc65-7170-49eb-8981-624b2838ffd7,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
33804dcc-bd02-48fe-accc-7bdcd4560bd7,1f63bfc3-62d7-48cb-b497-6699cb7d2037,52829c7d-2c04-4f19-9292-090b5c9425d3,0,10,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
33a3d9a6-5ef5-480b-b9e6-3dda97c29956,1dc09e87-282c-47a9-b0b8-6f84d79f300c,dea78da3-e8d7-4a51-bf45-479a5a340d0e,0,30,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
33dbc450-29d8-421e-b7d7-7203af81e36c,1dc09e87-282c-47a9-b0b8-6f84d79f300c,319051ae-cf9a-4114-9926-ad9a9e7d4a3a,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
3497650b-2da7-4408-93ce-ec65c16585cf,41f409ee-1614-4bc6-8cce-a02086601dc9,a9200849-a50b-428d-9443-323985f498eb,0,1000,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
35c9b573-b53b-40b7-95e4-ac3a818ae247,1dc09e87-282c-47a9-b0b8-6f84d79f300c,c2982f54-45b5-4728-bfad-5ce022eb9591,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
35f16370-4bc6-4d19-b66a-326fe165db47,e64310ba-69bb-41e5-8174-b8d52432f735,1d30c5ca-b0c5-41b6-9dca-64a943532430,0,10,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
36031830-e684-4f8b-a478-8f0e1a31872e,a5f0b00a-4c68-4c01-b459-ea55d3ab6907,cf97d32e-4053-45ee-acb1-b9a65a6e0dce,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
36797942-5308-4d50-9658-4fb5dba05461,550a3a3f-9898-4e9c-b620-dd4b6ebaa8c4,cb44eff6-b70b-47d6-afb1-d43f9427752b,0,7,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
37a256fc-06a3-4542-bf95-88cdbb9b2ffb,9756b78f-ba05-416f-a90d-e35916b3d780,dea78da3-e8d7-4a51-bf45-479a5a340d0e,0,30,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
37be7681-d1c8-4e24-83ed-b41263940006,5697f078-c2f5-4da6-bb6c-db9ec9764d41,e3eafc65-7170-49eb-8981-624b2838ffd7,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
38cff4ac-c9f4-4a0d-a62c-fe8f6707b7f7,40bbb718-086b-45b5-b816-55c836c7634d,ad816136-0000-4269-a7cb-f604ad75fdaa,0,3,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
39d33c80-fec5-482a-b1b6-88fbdf24ee27,54e79a05-59f7-4cc8-b67f-f522a1b452e4,6541c1e1-1225-4440-a9f9-53b851c73f62,0,1,false,2025-10-05 05:14:12.332971+00,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:20:29.969177+00
3ae508b0-6222-4e0d-bc09-a372b06b7419,7558a9c8-67c7-4c88-968e-f6a5e193d48c,cb44eff6-b70b-47d6-afb1-d43f9427752b,0,7,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
3b4c0d33-c7f9-4383-b5b4-78bb6e4871a8,9064ab32-12ce-415a-8c19-51b566608ee5,d37eb1d3-4843-44e7-9dc8-c2b242c08176,0,5,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
3b6444a3-50af-4d8e-93ca-48d7fa450679,c91f1974-e102-46dd-b1c3-ba3f06c039af,ad816136-0000-4269-a7cb-f604ad75fdaa,0,3,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
3b682ab7-f665-42cd-8fea-1f18b49c08f5,c91f1974-e102-46dd-b1c3-ba3f06c039af,cb44eff6-b70b-47d6-afb1-d43f9427752b,0,7,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
3bf9a538-de0d-4646-b632-f17d6f40151a,5697f078-c2f5-4da6-bb6c-db9ec9764d41,c2982f54-45b5-4728-bfad-5ce022eb9591,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
3cb437e3-fffa-4598-a7cd-6d1d0e256406,840f99c4-7479-4098-9c2e-474a695178f0,ee79afed-8d60-4e41-98ae-650b9010425a,0,5,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
3e0d052f-82f1-4316-898f-93bf5dd508ac,550a3a3f-9898-4e9c-b620-dd4b6ebaa8c4,52829c7d-2c04-4f19-9292-090b5c9425d3,0,10,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
3e36aa33-7f76-4afe-8820-365c788bfde9,4d0b00fd-dbb6-4941-9093-61ab7d7b1122,ad816136-0000-4269-a7cb-f604ad75fdaa,0,3,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
3e9fa360-fabc-48f1-ba1b-0921fb3e3b10,a57eeb22-a246-4243-8e32-98297c6f3bad,3cdecb3c-2a6c-423d-a6e9-773211694204,0,25,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
3eb3489c-9eb0-4950-a77f-1baa66d49e00,a57eeb22-a246-4243-8e32-98297c6f3bad,855d4ea5-5c4e-47f2-99ae-b39f8d2c17b4,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
3f46fa43-5b99-4a51-aad3-46217e2d4500,07f4a049-faf4-4852-8512-6ef64f2966ff,3cdecb3c-2a6c-423d-a6e9-773211694204,0,25,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
3f4d6529-35af-43ca-9ed8-697e824899ea,e64310ba-69bb-41e5-8174-b8d52432f735,d37eb1d3-4843-44e7-9dc8-c2b242c08176,0,5,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
3fcd8cb9-2372-493f-89c0-1e7cbb51c030,8483907a-5521-43b1-b824-5068b02a2872,a9200849-a50b-428d-9443-323985f498eb,0,1000,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
400db2fc-8532-4184-9031-91ff65adb165,9756b78f-ba05-416f-a90d-e35916b3d780,ad816136-0000-4269-a7cb-f604ad75fdaa,0,3,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
405bcb82-bc5b-4ee9-a0b4-90ed116f7369,9756b78f-ba05-416f-a90d-e35916b3d780,cb44eff6-b70b-47d6-afb1-d43f9427752b,0,7,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
40965ad8-215c-4fcd-a1c7-c755b0191348,840f99c4-7479-4098-9c2e-474a695178f0,9096f447-c67c-44d1-b934-a54a412f85b9,0,50,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
4097699a-1d3f-423f-b93d-dca553ec2b57,a57eeb22-a246-4243-8e32-98297c6f3bad,c3d21b05-5b2c-476d-b551-621e65e6b1c9,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
409f47b4-ec48-4a42-b0b4-848fe1f350ef,46e25388-417a-4d84-9f3d-fb59c804304d,1d30c5ca-b0c5-41b6-9dca-64a943532430,0,10,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
40d02269-a1dd-44db-b607-40d253b77eaf,550a3a3f-9898-4e9c-b620-dd4b6ebaa8c4,d37eb1d3-4843-44e7-9dc8-c2b242c08176,0,5,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
419ca747-ab68-489b-b031-dfc3caca4167,8483907a-5521-43b1-b824-5068b02a2872,5ca1b83c-a17a-4338-8b2f-d7e6c95b7ad1,0,10,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
41b0f6a6-b41c-4169-a4b6-38e0a3ab64b9,953666c4-4b76-4d52-8332-6be7323c0f55,26da4b72-19ce-4c46-a32e-f9cba7e06395,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
41e1b6bd-d22b-415d-b5ea-91d05286371e,5697f078-c2f5-4da6-bb6c-db9ec9764d41,5ca1b83c-a17a-4338-8b2f-d7e6c95b7ad1,0,10,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
42e7081d-fc1e-45ba-a2ee-1591a9619742,9bbcbdbd-b478-43ab-afa5-ddec11d3a63c,3cdecb3c-2a6c-423d-a6e9-773211694204,0,25,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
43b2860b-4dda-4ff0-88af-fb8732a1b720,40bbb718-086b-45b5-b816-55c836c7634d,1d30c5ca-b0c5-41b6-9dca-64a943532430,0,10,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
43e3f540-fa9c-4f11-bd52-881adaad29f8,9756b78f-ba05-416f-a90d-e35916b3d780,9096f447-c67c-44d1-b934-a54a412f85b9,0,50,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
43ecae0c-3fac-41a3-9002-376387f015fa,550a3a3f-9898-4e9c-b620-dd4b6ebaa8c4,0bc43330-8f86-4484-b100-75a0cf097acc,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
4455b494-d492-4245-84d0-49fc2e1bd98e,40bbb718-086b-45b5-b816-55c836c7634d,a9200849-a50b-428d-9443-323985f498eb,0,1000,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
4589d921-4a66-497c-9d07-298545c02319,4d0b00fd-dbb6-4941-9093-61ab7d7b1122,26da4b72-19ce-4c46-a32e-f9cba7e06395,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
45c8194a-e4b0-4a57-b790-cef6cd580e4f,840f99c4-7479-4098-9c2e-474a695178f0,26da4b72-19ce-4c46-a32e-f9cba7e06395,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
463035b6-f0cb-4ee0-b23c-d855b0a99239,46e25388-417a-4d84-9f3d-fb59c804304d,3cdecb3c-2a6c-423d-a6e9-773211694204,0,25,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
466a76a1-815c-47c2-b664-dfbbbe6c9774,a5f0b00a-4c68-4c01-b459-ea55d3ab6907,d37eb1d3-4843-44e7-9dc8-c2b242c08176,0,5,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
473a9e97-be76-405e-abca-194539824f18,9bbcbdbd-b478-43ab-afa5-ddec11d3a63c,52829c7d-2c04-4f19-9292-090b5c9425d3,0,10,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
4746f01e-a873-46c1-b78d-4281e2918496,40bbb718-086b-45b5-b816-55c836c7634d,e7a32785-434d-4493-8311-30397dab1981,0,5,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
474c4513-f269-48a5-b592-57f01c6d706f,4d0b00fd-dbb6-4941-9093-61ab7d7b1122,3cdecb3c-2a6c-423d-a6e9-773211694204,0,25,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
478c0f01-b8ea-4a82-8154-012192213a31,07f4a049-faf4-4852-8512-6ef64f2966ff,cb44eff6-b70b-47d6-afb1-d43f9427752b,0,7,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
49dc83cb-75c2-4ffd-9dd8-c2a59d62667e,5697f078-c2f5-4da6-bb6c-db9ec9764d41,e7a32785-434d-4493-8311-30397dab1981,0,5,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
4a768ae7-c25c-44e0-9852-07762f10fb21,8483907a-5521-43b1-b824-5068b02a2872,cf97d32e-4053-45ee-acb1-b9a65a6e0dce,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
4aab2bcc-2146-42c7-a027-265b81a8cab8,9756b78f-ba05-416f-a90d-e35916b3d780,a9200849-a50b-428d-9443-323985f498eb,0,1000,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
4aeb6b4d-df81-4fbc-b3ef-adaf7bf05e69,7558a9c8-67c7-4c88-968e-f6a5e193d48c,e4540d74-d3fe-4cf3-8e51-0cf7170b6c0a,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
4aed2426-c944-4c92-b9dd-0e0c1fe31650,550a3a3f-9898-4e9c-b620-dd4b6ebaa8c4,ee79afed-8d60-4e41-98ae-650b9010425a,0,5,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
4af25e3c-5d12-47f0-a5d7-3769ec02507e,07f4a049-faf4-4852-8512-6ef64f2966ff,5ca1b83c-a17a-4338-8b2f-d7e6c95b7ad1,0,10,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
4b09a760-8969-4cdf-850d-8339ee1d6f4a,a57eeb22-a246-4243-8e32-98297c6f3bad,52829c7d-2c04-4f19-9292-090b5c9425d3,0,10,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
4b108725-4b60-4dff-9b6f-86c6e1e07ca2,1dc09e87-282c-47a9-b0b8-6f84d79f300c,3cdecb3c-2a6c-423d-a6e9-773211694204,0,25,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
4b10fe73-fced-4fa9-8235-eae80abebc52,1dc09e87-282c-47a9-b0b8-6f84d79f300c,6541c1e1-1225-4440-a9f9-53b851c73f62,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
4b92bc7c-0db7-4a88-92fd-82f5bb2d08b8,9756b78f-ba05-416f-a90d-e35916b3d780,cf97d32e-4053-45ee-acb1-b9a65a6e0dce,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
4ca28cc3-02be-4935-8d11-d20e6c7dbb6e,550a3a3f-9898-4e9c-b620-dd4b6ebaa8c4,5ca1b83c-a17a-4338-8b2f-d7e6c95b7ad1,0,10,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
4cb06cd0-dd7a-4a33-b2ca-42535e49d25b,4d0b00fd-dbb6-4941-9093-61ab7d7b1122,e7a32785-434d-4493-8311-30397dab1981,0,5,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
4cf32387-c329-42f6-b939-b361d3bc5389,1dc09e87-282c-47a9-b0b8-6f84d79f300c,6ba5c287-e36c-44b9-aa4a-2f6eb6dc9e51,0,7,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
4cf8d568-873c-4545-b020-6a9146213a14,1f63bfc3-62d7-48cb-b497-6699cb7d2037,e7a32785-434d-4493-8311-30397dab1981,0,5,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
4d784b3d-c5d8-4551-91fa-780719a97411,8483907a-5521-43b1-b824-5068b02a2872,cb44eff6-b70b-47d6-afb1-d43f9427752b,0,7,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
4d91b823-5c8b-4af7-906a-ac0ab9ea0f32,1dc09e87-282c-47a9-b0b8-6f84d79f300c,cb44eff6-b70b-47d6-afb1-d43f9427752b,0,7,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
4ed5f558-7c49-4a75-af5f-4a61c797b063,07f4a049-faf4-4852-8512-6ef64f2966ff,c3d21b05-5b2c-476d-b551-621e65e6b1c9,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
4f0c4358-efc8-44c7-9530-ae9d4d291b92,4d0b00fd-dbb6-4941-9093-61ab7d7b1122,dea78da3-e8d7-4a51-bf45-479a5a340d0e,0,30,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
4f148fe0-f57c-4bdf-98ce-1b902d84e575,550a3a3f-9898-4e9c-b620-dd4b6ebaa8c4,855d4ea5-5c4e-47f2-99ae-b39f8d2c17b4,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
4fc213ff-be32-497f-9306-d6501989dc87,9756b78f-ba05-416f-a90d-e35916b3d780,5ca1b83c-a17a-4338-8b2f-d7e6c95b7ad1,0,10,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
50a90aea-db6e-4a81-bc6a-3e6f11fc72d7,a57eeb22-a246-4243-8e32-98297c6f3bad,e7a32785-434d-4493-8311-30397dab1981,0,5,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
5132879c-998c-4bd6-a8a5-4ac052ec354e,a57eeb22-a246-4243-8e32-98297c6f3bad,6541c1e1-1225-4440-a9f9-53b851c73f62,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
51826e66-d7a8-431d-b585-990c9fb3b2d6,46e25388-417a-4d84-9f3d-fb59c804304d,e3eafc65-7170-49eb-8981-624b2838ffd7,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
51ac0b0b-d0b7-4580-bfd2-569f4113ece5,9064ab32-12ce-415a-8c19-51b566608ee5,a9200849-a50b-428d-9443-323985f498eb,0,1000,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
51c3b9b7-9888-433f-8f2d-da57bd85949b,1f63bfc3-62d7-48cb-b497-6699cb7d2037,6541c1e1-1225-4440-a9f9-53b851c73f62,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
524020ce-b627-4161-899d-9d09e519a028,ae514bfc-c915-473d-bb40-de3b0323e79e,d37eb1d3-4843-44e7-9dc8-c2b242c08176,0,5,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
52695a67-4ef9-4ea4-92ad-cd9b1062035d,a57eeb22-a246-4243-8e32-98297c6f3bad,6ba5c287-e36c-44b9-aa4a-2f6eb6dc9e51,0,7,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
52c6c736-d569-44df-9a8f-78385c3d5652,8483907a-5521-43b1-b824-5068b02a2872,e3eafc65-7170-49eb-8981-624b2838ffd7,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
52fe3302-6827-4c63-b094-f663c99845bd,1f63bfc3-62d7-48cb-b497-6699cb7d2037,26da4b72-19ce-4c46-a32e-f9cba7e06395,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
540aa85e-2a0f-490d-96c5-40e6b7809ec7,1f63bfc3-62d7-48cb-b497-6699cb7d2037,dea78da3-e8d7-4a51-bf45-479a5a340d0e,0,30,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
541d5000-909f-4df5-97a6-11f83548ab48,e64310ba-69bb-41e5-8174-b8d52432f735,6ba5c287-e36c-44b9-aa4a-2f6eb6dc9e51,0,7,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
545a5fde-799f-45b2-b677-039aaebe696c,c91f1974-e102-46dd-b1c3-ba3f06c039af,c2982f54-45b5-4728-bfad-5ce022eb9591,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
550917aa-70f0-4c11-8d54-d915743e476a,46e25388-417a-4d84-9f3d-fb59c804304d,cb44eff6-b70b-47d6-afb1-d43f9427752b,0,7,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
56a927ba-2c4e-4951-ad7b-b4a6020f401b,9bbcbdbd-b478-43ab-afa5-ddec11d3a63c,5a562bde-5b07-4460-a937-3674004f0f15,0,3,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
56e661ce-b94d-470c-9639-b8c88a05f06d,9064ab32-12ce-415a-8c19-51b566608ee5,9096f447-c67c-44d1-b934-a54a412f85b9,0,50,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
56f39d34-0ba2-4155-a370-fdcb9f23a64c,a5f0b00a-4c68-4c01-b459-ea55d3ab6907,1d30c5ca-b0c5-41b6-9dca-64a943532430,0,10,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
57320a07-e20f-47c7-b3ba-670a286065cf,46e25388-417a-4d84-9f3d-fb59c804304d,c3d21b05-5b2c-476d-b551-621e65e6b1c9,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
589683d9-a8ac-428b-ab90-fb1af91d9508,550a3a3f-9898-4e9c-b620-dd4b6ebaa8c4,3cdecb3c-2a6c-423d-a6e9-773211694204,0,25,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
58a8c8ef-5086-4f23-befa-0b97786c4d6a,54e79a05-59f7-4cc8-b67f-f522a1b452e4,cf97d32e-4053-45ee-acb1-b9a65a6e0dce,0,1,false,2025-10-05 05:14:12.332971+00,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:20:29.969177+00
58f755c3-3970-4274-8f0c-88fb4b3fff47,5697f078-c2f5-4da6-bb6c-db9ec9764d41,26da4b72-19ce-4c46-a32e-f9cba7e06395,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
59105109-b1ce-425f-9a73-081d2fe08b16,c91f1974-e102-46dd-b1c3-ba3f06c039af,c3d21b05-5b2c-476d-b551-621e65e6b1c9,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
591e1b06-06d6-4404-a863-6b3adb51b4d1,1f63bfc3-62d7-48cb-b497-6699cb7d2037,855d4ea5-5c4e-47f2-99ae-b39f8d2c17b4,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
5921adbf-c0f1-472a-afca-cc855ab34585,41f409ee-1614-4bc6-8cce-a02086601dc9,cb44eff6-b70b-47d6-afb1-d43f9427752b,0,7,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
5948df32-d339-4477-be3b-fe2f7bb70799,5697f078-c2f5-4da6-bb6c-db9ec9764d41,dea78da3-e8d7-4a51-bf45-479a5a340d0e,0,30,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
5984efaf-0dc1-4fdc-bc63-ae453e85c6a8,ae514bfc-c915-473d-bb40-de3b0323e79e,855d4ea5-5c4e-47f2-99ae-b39f8d2c17b4,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
5a543fd9-3727-4f58-830d-d92a5c9c229c,8483907a-5521-43b1-b824-5068b02a2872,52829c7d-2c04-4f19-9292-090b5c9425d3,0,10,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
5b39079a-5533-4d8c-a02b-92206ba4620e,41f409ee-1614-4bc6-8cce-a02086601dc9,6541c1e1-1225-4440-a9f9-53b851c73f62,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
5b3aff04-4317-4d9b-ad26-4ced83e73e6a,840f99c4-7479-4098-9c2e-474a695178f0,319051ae-cf9a-4114-9926-ad9a9e7d4a3a,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
5b403d61-87f8-42d0-922c-72bb6d2b2ba1,b37a40d9-ba6c-465f-abfc-c441b47edb4d,9096f447-c67c-44d1-b934-a54a412f85b9,0,50,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
5b4f28ed-1af9-40dc-b6c2-9d5ed773161c,953666c4-4b76-4d52-8332-6be7323c0f55,0bc43330-8f86-4484-b100-75a0cf097acc,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
5b6fb957-dee6-4292-925f-ef86d9cf33f7,a57eeb22-a246-4243-8e32-98297c6f3bad,d37eb1d3-4843-44e7-9dc8-c2b242c08176,0,5,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
5c2b59e3-9939-4ce1-a77b-23d2855e6e3f,a5f0b00a-4c68-4c01-b459-ea55d3ab6907,cb44eff6-b70b-47d6-afb1-d43f9427752b,0,7,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
5c9041b6-aa4b-458d-98d9-62e927711112,e64310ba-69bb-41e5-8174-b8d52432f735,ee79afed-8d60-4e41-98ae-650b9010425a,0,5,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
5cfef306-5436-4559-b916-8425ba1419ea,b37a40d9-ba6c-465f-abfc-c441b47edb4d,5a562bde-5b07-4460-a937-3674004f0f15,0,3,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
5d0ae177-4843-4999-bb43-dc4cd8b15345,5697f078-c2f5-4da6-bb6c-db9ec9764d41,5a562bde-5b07-4460-a937-3674004f0f15,0,3,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
5dffcbac-acdc-4c36-ae06-b00a7334a7fe,9756b78f-ba05-416f-a90d-e35916b3d780,3cdecb3c-2a6c-423d-a6e9-773211694204,0,25,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
5f0c1734-7425-4041-8601-bbe9295c4994,41f409ee-1614-4bc6-8cce-a02086601dc9,d37eb1d3-4843-44e7-9dc8-c2b242c08176,0,5,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
5f930efd-319d-4558-8c05-b1b01cd278ba,7558a9c8-67c7-4c88-968e-f6a5e193d48c,855d4ea5-5c4e-47f2-99ae-b39f8d2c17b4,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
5fd73514-f108-4d04-bc99-a73ac27421ee,5697f078-c2f5-4da6-bb6c-db9ec9764d41,6541c1e1-1225-4440-a9f9-53b851c73f62,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
6084589e-2351-4d5f-b07f-0e4044f4a110,1dc09e87-282c-47a9-b0b8-6f84d79f300c,e3eafc65-7170-49eb-8981-624b2838ffd7,0,1,false,,{},2025-10-05 05:07:57.257828+00,2025-10-05 05:10:12.906964+00
