id,instrumento_id,pergunta,opcoes,resposta_correta,respostas_corretas,tipo_pergunta,arquivo_audio,imagem_url,tempo_limite_segundos,explicacao,dificuldade,categoria,ativo,created_at
2be443a3-9320-4f33-9e23-4dd5a31722e2,87ee66bf-bb70-4e70-9aa3-4bff514ced4e,Quantas cordas possui um violino?,"[""3"", ""4"", ""5"", ""6""]",4,,multipla_escolha,,,30,O violino possui quatro cordas afinadas em Sol-Ré-Lá-Mi.,facil,tecnica,true,2026-02-13 17:39:51.350782
2be56ee0-c5d0-4311-b237-0e4b1cd1fabe,92ecdeff-3480-4f27-85cd-86f12622cf9f,Qual técnica oscila a afinação?,"[""Pizzicato"", ""Staccato"", ""Vibrato"", ""Legato""]",Vibrato,,multipla_escolha,,,30,O vibrato produz oscilação controlada da afinação.,medio,tecnica,true,2026-02-13 17:39:51.350782
2bec2232-1f3c-4064-b8d2-711d435a9701,4bc1c064-fa97-43f5-b6d7-d466ca66635d,Como se chama a peça interna do violino?,"[""Cavalete"", ""Alma"", ""Pestana"", ""Cravelha""]",Alma,,multipla_escolha,,,30,A alma é um bastão interno que afeta o timbre e projeção.,medio,tecnica,true,2026-02-13 17:39:51.350782
2daad8f5-cf7d-4174-bd38-332e3c44793c,bc665a4e-e301-44d3-b8bf-decb09422d71,Qual técnica oscila a afinação?,"[""Pizzicato"", ""Staccato"", ""Vibrato"", ""Legato""]",Vibrato,,multipla_escolha,,,30,O vibrato produz oscilação controlada da afinação.,medio,tecnica,true,2026-02-13 17:39:51.350782
2e3d79a2-7307-4fbf-b2d5-660df3cde847,fb125188-c48e-4d89-a46e-11c3b600dabd,Qual técnica oscila a afinação?,"[""Pizzicato"", ""Staccato"", ""Vibrato"", ""Legato""]",Vibrato,,multipla_escolha,,,30,O vibrato produz oscilação controlada da afinação.,medio,tecnica,true,2026-02-13 17:39:51.350782
2e552538-27bb-4533-acbe-5d71eb597108,d7c80fe1-ab43-4920-b2aa-d9b4f3ace166,Qual dessas técnicas é usada para manter um som contínuo no clarinete?,"[""Staccato"",""Respiração circular"",""Trinado"",""Glissando""]",,"[""Respiração circular""]",multipla_escolha,,,30,A respiração circular permite manter o som sem interrupção.,medio,tecnica,true,2025-06-15 19:29:35.990833
2fde319e-535b-40c5-a44e-96f0f22800f8,56f643e0-a3e2-4067-84ac-334c454426f8,Quantas cordas possui um violino?,"[""3"", ""4"", ""5"", ""6""]",4,,multipla_escolha,,,30,O violino possui quatro cordas afinadas em Sol-Ré-Lá-Mi.,facil,tecnica,true,2026-02-13 17:39:51.350782
30106705-1d85-4e8e-beb4-29aca43b7e73,9c3a903d-8750-4ded-9341-c876a6d6de93,Como se chama a peça interna do violino?,"[""Cavalete"", ""Alma"", ""Pestana"", ""Cravelha""]",Alma,,multipla_escolha,,,30,A alma é um bastão interno que afeta o timbre e projeção.,medio,tecnica,true,2026-02-13 17:39:51.350782
312de518-6e78-4ba1-98b7-2371c791fd54,36b9d36d-f65b-4ba1-89be-4ab3707e874c,Qual dessas técnicas pode produzir harmônicos no fagote?,"[""Toque leve sobre pontos da palheta"",""Toque leve sobre pontos da coluna de ar"",""Sopro forçado"",""Pressão sobre as chaves""]",,"[""Toque leve sobre pontos da coluna de ar""]",multipla_escolha,,,30,Harmônicos são gerados com toque leve e controle da coluna de ar.,medio,tecnica,true,2025-06-20 02:52:13.984571
31819b4f-be34-4380-b71c-21e8c80f9d96,56f643e0-a3e2-4067-84ac-334c454426f8,Qual luthier é considerado o mais famoso?,"[""Giuseppe Guarneri"", ""Antonio Stradivarius"", ""Andrea Amati"", ""Nicolò Amati""]",Antonio Stradivarius,,multipla_escolha,,,30,Antonio Stradivarius é considerado o maior luthier da história.,facil,historia,true,2026-02-13 17:39:51.350782
32689b88-3376-4e38-8d08-1da7b79f062b,df49fd27-9bcd-4462-a0f8-b36f0ff9f97f,Qual técnica altera a afinação esticando a corda?,"[""Slide"", ""Hammer-on"", ""Bend"", ""Pull-off""]",Bend,,multipla_escolha,,,30,"O bend é a técnica de esticar a corda para alterar sua afinação, criando expressividade nos solos.",medio,tecnica,true,2025-06-09 04:31:33.040825
32e06fe2-e208-4015-ac1d-8c12c9ec61b5,35aff373-706c-47d8-8004-d8edcddb1e0c,O baixo elétrico pertence a qual família instrumental?,"[""Cordas"",""Sopro"",""Percussão"",""Teclado""]",,"[""Cordas""]",multipla_escolha,,,30,"O baixo elétrico é um instrumento de cordas, geralmente com 4 cordas afinadas em quartas.",facil,tecnica,true,2025-06-16 04:46:25.659791
333c04c4-9b70-495e-b0ee-a58ca0ce55ab,9a5e0eac-114e-4173-90af-32b55c870675,Que cientista famoso tocava violino?,"[""Isaac Newton"", ""Albert Einstein"", ""Galileu Galilei"", ""Charles Darwin""]",Albert Einstein,,multipla_escolha,,,30,Einstein tocava violino e chamava seu instrumento de Lina.,medio,historia,true,2026-02-13 17:39:51.350782
33513ecf-a94d-4c1a-b96d-a680265f5e92,8fbba87d-39e1-4542-b8bb-7c815fdc2b9a,Quantas cordas possui um violino?,"[""3"", ""4"", ""5"", ""6""]",4,,multipla_escolha,,,30,O violino possui quatro cordas afinadas em Sol-Ré-Lá-Mi.,facil,tecnica,true,2026-02-13 17:39:51.350782
341e1d74-3581-432f-bed0-721d014b8734,56f643e0-a3e2-4067-84ac-334c454426f8,Qual a extensão sonora do violino?,"[""2 oitavas"", ""3 oitavas"", ""4 oitavas"", ""5 oitavas""]",4 oitavas,,multipla_escolha,,,30,O violino cobre quase quatro oitavas de extensão sonora.,dificil,tecnica,true,2026-02-13 17:39:51.350782
34616aec-92c5-4c2c-9a67-b8d57de3decb,8ddb4eea-18b9-4b8f-bb85-16a1f5474f87,Qual a extensão sonora do violino?,"[""2 oitavas"", ""3 oitavas"", ""4 oitavas"", ""5 oitavas""]",4 oitavas,,multipla_escolha,,,30,O violino cobre quase quatro oitavas de extensão sonora.,dificil,tecnica,true,2026-02-13 17:39:51.350782
34ee9a9d-8c2a-43ed-924d-96149c8410c7,412c40b6-f4fc-4379-9d6f-5ce0ec2d669d,Qual função do espigão no violoncelo?,"[""Apoiar o instrumento no chão"",""Ajustar a afinação"",""Prender as cordas"",""Sustentar o arco""]",,"[""Apoiar o instrumento no chão""]",multipla_escolha,,,30,"O espigão sustenta o violoncelo no chão, ajustando sua altura e posição.",medio,tecnica,true,2025-06-15 19:36:14.631505
34f5f171-3eb3-4e10-85ce-4f82ce8de78d,6925f61b-ba48-473a-b69a-e3548036c1df,Quantas cordas possui um violino?,"[""3"", ""4"", ""5"", ""6""]",4,,multipla_escolha,,,30,O violino possui quatro cordas afinadas em Sol-Ré-Lá-Mi.,facil,tecnica,true,2026-02-13 17:39:51.350782
36308a8b-77d7-447c-a11b-98da56257a0d,56f643e0-a3e2-4067-84ac-334c454426f8,Como se chama a peça interna do violino?,"[""Cavalete"", ""Alma"", ""Pestana"", ""Cravelha""]",Alma,,multipla_escolha,,,30,A alma é um bastão interno que afeta o timbre e projeção.,medio,tecnica,true,2026-02-13 17:39:51.350782
379047a2-5acb-4c46-8033-b66482afa71e,4c61dc18-2b1e-48c8-8a2e-2c730679d4a5,Em que país surgiu o violino moderno?,"[""França"", ""Itália"", ""Alemanha"", ""Inglaterra""]",Itália,,multipla_escolha,,,30,"O violino moderno surgiu na Itália durante o século XVI, especificamente em Cremona.",facil,historia,true,2026-02-13 17:39:51.350782
379e3150-acee-4ae2-b7dd-a2343a768643,34f9e29b-3d22-464a-b31c-c3f4fbb73328,Que cientista famoso tocava violino?,"[""Isaac Newton"", ""Albert Einstein"", ""Galileu Galilei"", ""Charles Darwin""]",Albert Einstein,,multipla_escolha,,,30,Einstein tocava violino e chamava seu instrumento de Lina.,medio,historia,true,2026-02-13 17:39:51.350782
38184f1c-58ca-4b3f-a873-0e18a7bea6bf,9edff4db-9ef5-43fc-970a-7d2086de223b,Aberturas acústicas são chamadas:,"[""Rosetas"",""Orelhas"",""F-holes"",""Respiros""]",F-holes,,multipla_escolha,,,20,Formato característico.,facil,visual,true,2025-09-22 11:49:42.121841
3999d6f4-59c3-459f-84d9-937cd3feae97,0e52514e-58c3-463a-a6e4-f71a1439f9b7,Em que país surgiu o violino moderno?,"[""França"", ""Itália"", ""Alemanha"", ""Inglaterra""]",Itália,,multipla_escolha,,,30,"O violino moderno surgiu na Itália durante o século XVI, especificamente em Cremona.",facil,historia,true,2026-02-13 17:39:51.350782
39c4b6b9-f118-42a6-b4dc-ba92fed16a08,4d78c5a4-04bf-452d-b326-83e7c72c10ef,Que cientista famoso tocava violino?,"[""Isaac Newton"", ""Albert Einstein"", ""Galileu Galilei"", ""Charles Darwin""]",Albert Einstein,,multipla_escolha,,,30,Einstein tocava violino e chamava seu instrumento de Lina.,medio,historia,true,2026-02-13 17:39:51.350782
3a7eac8c-0a1a-4a8c-894c-4365ae127d2e,df42056c-8a3e-454c-aeca-73b4d608b85c,Qual a extensão sonora do violino?,"[""2 oitavas"", ""3 oitavas"", ""4 oitavas"", ""5 oitavas""]",4 oitavas,,multipla_escolha,,,30,O violino cobre quase quatro oitavas de extensão sonora.,dificil,tecnica,true,2026-02-13 17:39:51.350782
3a8fc1e8-967b-4fce-a7e0-a22642ad0909,8bd473f1-7b35-4b9e-869a-17fb73c6e047,Qual destas opções corresponde a um acorde maior?,"[""C-E-G"",""C-D-G"",""C-D-F"",""C-E-F""]",,"[""C-E-G""]",multipla_escolha,,,30,"Um acorde maior é formado por tônica, terça maior e quinta justa (exemplo: C-E-G).",medio,tecnica,true,2025-06-15 20:40:25.874273
3ad0ccd8-6d99-4128-a493-4dbac064380f,36040329-1aa6-428a-ad39-cd85de03493e,Como se chama a peça interna do violino?,"[""Cavalete"", ""Alma"", ""Pestana"", ""Cravelha""]",Alma,,multipla_escolha,,,30,A alma é um bastão interno que afeta o timbre e projeção.,medio,tecnica,true,2026-02-13 17:39:51.350782
3b69c86b-6e4f-40bf-9b86-c8152ee7a335,fb125188-c48e-4d89-a46e-11c3b600dabd,Como se chama a peça interna do violino?,"[""Cavalete"", ""Alma"", ""Pestana"", ""Cravelha""]",Alma,,multipla_escolha,,,30,A alma é um bastão interno que afeta o timbre e projeção.,medio,tecnica,true,2026-02-13 17:39:51.350782
3bc00617-8f59-4790-8495-46f6c7fc9524,df168c2e-275a-44ed-9ee7-af356bf724e5,Em que país surgiu o violino moderno?,"[""França"", ""Itália"", ""Alemanha"", ""Inglaterra""]",Itália,,multipla_escolha,,,30,"O violino moderno surgiu na Itália durante o século XVI, especificamente em Cremona.",facil,historia,true,2026-02-13 17:39:51.350782
3cbe4309-f844-4170-b919-1cc1d77a77eb,761a3318-9a5e-46f3-88f2-62159b96100c,Qual a extensão sonora do violino?,"[""2 oitavas"", ""3 oitavas"", ""4 oitavas"", ""5 oitavas""]",4 oitavas,,multipla_escolha,,,30,O violino cobre quase quatro oitavas de extensão sonora.,dificil,tecnica,true,2026-02-13 17:39:51.350782
3ce2ee0c-0f3b-45a3-89e0-3ae1fb54d577,e54b748d-3b1b-48ba-b65e-ec1e476e94ad,Quantas cordas possui um violino?,"[""3"", ""4"", ""5"", ""6""]",4,,multipla_escolha,,,30,O violino possui quatro cordas afinadas em Sol-Ré-Lá-Mi.,facil,tecnica,true,2026-02-13 17:39:51.350782
3d2b8fe3-6bbd-4a63-ae79-b510eed4aaaf,ab9720a5-1973-484e-9a44-d4aa62594336,Qual pedal é usado para sustentar o som?,"[""A) Pedal direito (sustain)"", ""B) Pedal esquerdo (una corda)"", ""C) Pedal central (sostenuto)"", ""D) Todos os pedais""]",,"[""A""]",multipla_escolha,,,30,"O pedal direito (sustain) levanta todos os abafadores, permitindo que as cordas vibrem livremente.",medio,tecnica,true,2025-06-08 18:58:30.227177
3e5d5908-9857-4763-997a-ee1451a137cd,0b9c8c6b-0e47-471c-b83b-01c931410692,Que cientista famoso tocava violino?,"[""Isaac Newton"", ""Albert Einstein"", ""Galileu Galilei"", ""Charles Darwin""]",Albert Einstein,,multipla_escolha,,,30,Einstein tocava violino e chamava seu instrumento de Lina.,medio,historia,true,2026-02-13 17:39:51.350782
3f06284a-c5ca-48e7-bc12-433ca50c2c17,3702e3f9-bc82-42b6-ae32-c770081b3ec2,Como se chama a peça interna do violino?,"[""Cavalete"", ""Alma"", ""Pestana"", ""Cravelha""]",Alma,,multipla_escolha,,,30,A alma é um bastão interno que afeta o timbre e projeção.,medio,tecnica,true,2026-02-13 17:39:51.350782
3f3a9d99-0bba-4ddb-b7e0-ac514cc9629c,63ebeaeb-be5d-4c26-a5cf-f59b71423401,Como se chama a peça interna do violino?,"[""Cavalete"", ""Alma"", ""Pestana"", ""Cravelha""]",Alma,,multipla_escolha,,,30,A alma é um bastão interno que afeta o timbre e projeção.,medio,tecnica,true,2026-02-13 17:39:51.350782
3fbef726-96d6-4f4a-9970-e2861e9cbcd7,df42056c-8a3e-454c-aeca-73b4d608b85c,Quantas cordas possui um violino?,"[""3"", ""4"", ""5"", ""6""]",4,,multipla_escolha,,,30,O violino possui quatro cordas afinadas em Sol-Ré-Lá-Mi.,facil,tecnica,true,2026-02-13 17:39:51.350782
4066a090-db2b-4a5a-b9b1-5af285c93a7b,82052c70-0a9d-4d94-873e-3b402e032f55,Quantas cordas possui um violino?,"[""3"", ""4"", ""5"", ""6""]",4,,multipla_escolha,,,30,O violino possui quatro cordas afinadas em Sol-Ré-Lá-Mi.,facil,tecnica,true,2026-02-13 17:39:51.350782
4083ae12-f0ea-4d80-b701-450eb122861f,26cadf44-6d7b-4f9b-85d6-6b2c40715f45,O saxofone pertence a qual família instrumental?,"[""Sopro"",""Cordas"",""Percussão"",""Teclado""]",,"[""Sopro""]",multipla_escolha,,,30,O saxofone é um instrumento de sopro da família das madeiras.,facil,tecnica,true,2025-06-16 02:27:56.351591
40c568b6-5fa7-4ab7-a797-c4a2e47fdc83,bee0f63a-e248-4f2c-9325-0a23cb3c5a8e,Em que país surgiu o violino moderno?,"[""França"", ""Itália"", ""Alemanha"", ""Inglaterra""]",Itália,,multipla_escolha,,,30,"O violino moderno surgiu na Itália durante o século XVI, especificamente em Cremona.",facil,historia,true,2026-02-13 17:39:51.350782
40d6a220-4029-49dd-85de-e8a8068e890b,57d10b2f-c49f-460d-8fab-3da3065c15c2,Que cientista famoso tocava violino?,"[""Isaac Newton"", ""Albert Einstein"", ""Galileu Galilei"", ""Charles Darwin""]",Albert Einstein,,multipla_escolha,,,30,Einstein tocava violino e chamava seu instrumento de Lina.,medio,historia,true,2026-02-13 17:39:51.350782
40f7c56b-243d-4264-b684-11179660504a,ee709f67-e4e4-4f9c-9001-7574e4d8dfa0,Como se chama a peça interna do violino?,"[""Cavalete"", ""Alma"", ""Pestana"", ""Cravelha""]",Alma,,multipla_escolha,,,30,A alma é um bastão interno que afeta o timbre e projeção.,medio,tecnica,true,2026-02-13 17:39:51.350782
415099f7-0970-4e46-bf5f-692d9efc05c4,82052c70-0a9d-4d94-873e-3b402e032f55,Que cientista famoso tocava violino?,"[""Isaac Newton"", ""Albert Einstein"", ""Galileu Galilei"", ""Charles Darwin""]",Albert Einstein,,multipla_escolha,,,30,Einstein tocava violino e chamava seu instrumento de Lina.,medio,historia,true,2026-02-13 17:39:51.350782
431ccd30-282c-4f8b-879c-a98bdc9db4ae,509d6a26-159a-4976-aa46-83f914f930aa,O som do trompete é produzido pela vibração dos lábios no bocal.,"[""Verdadeiro"",""Falso""]",,"[""Verdadeiro""]",verdadeiro_falso,,,30,"O som do trompete surge da vibração dos lábios no bocal, amplificada pelo instrumento.",facil,tecnica,true,2025-06-16 03:59:18.685879
4342c68e-a6ff-41c4-9b4d-00681f0f0510,df168c2e-275a-44ed-9ee7-af356bf724e5,Qual luthier é considerado o mais famoso?,"[""Giuseppe Guarneri"", ""Antonio Stradivarius"", ""Andrea Amati"", ""Nicolò Amati""]",Antonio Stradivarius,,multipla_escolha,,,30,Antonio Stradivarius é considerado o maior luthier da história.,facil,historia,true,2026-02-13 17:39:51.350782
43782c5f-5d8b-4f32-a4a3-3e2af8f7a4fb,a0f53672-7d87-4ab4-a64f-b551fc1a380d,Que cientista famoso tocava violino?,"[""Isaac Newton"", ""Albert Einstein"", ""Galileu Galilei"", ""Charles Darwin""]",Albert Einstein,,multipla_escolha,,,30,Einstein tocava violino e chamava seu instrumento de Lina.,medio,historia,true,2026-02-13 17:39:51.350782
439c57f9-0d24-4d8a-88aa-0c7c3547c79f,56f643e0-a3e2-4067-84ac-334c454426f8,Que cientista famoso tocava violino?,"[""Isaac Newton"", ""Albert Einstein"", ""Galileu Galilei"", ""Charles Darwin""]",Albert Einstein,,multipla_escolha,,,30,Einstein tocava violino e chamava seu instrumento de Lina.,medio,historia,true,2026-02-13 17:39:51.350782
44058692-1ab7-40a5-8a3b-6c8e0c558d00,850c53c4-2ed6-4a12-a4ff-3fbaecd6bf73,O trombone pode produzir harmônicos naturais.,"[""Verdadeiro"",""Falso""]",,"[""Verdadeiro""]",verdadeiro_falso,,,30,Os harmônicos surgem pela combinação da embocadura e posição da vara.,medio,tecnica,true,2025-06-20 14:38:50.726656
4443d6a7-cf08-4c72-8747-af98c22e832c,87ee66bf-bb70-4e70-9aa3-4bff514ced4e,Qual a extensão sonora do violino?,"[""2 oitavas"", ""3 oitavas"", ""4 oitavas"", ""5 oitavas""]",4 oitavas,,multipla_escolha,,,30,O violino cobre quase quatro oitavas de extensão sonora.,dificil,tecnica,true,2026-02-13 17:39:51.350782
4477a81c-9356-416f-87f9-b64419251278,8bd473f1-7b35-4b9e-869a-17fb73c6e047,O teclado pertence a qual família instrumental?,"[""Teclado"",""Cordas"",""Sopro"",""Percussão""]",,"[""Teclado""]",multipla_escolha,,,30,"O teclado é classificado como um instrumento de teclas, podendo ser eletromecânico ou eletrônico.",facil,tecnica,true,2025-06-15 20:40:25.874273
449d0d1c-f4f2-422a-b146-f4760627adea,9b42a23b-ac7f-42e1-8a04-bde4c525fbde,O oboé usa uma palheta dupla para produzir o som.,"[""Verdadeiro"",""Falso""]",,"[""Verdadeiro""]",verdadeiro_falso,,,30,O som do oboé é gerado pela vibração de uma palheta dupla.,facil,tecnica,true,2025-06-20 13:35:33.950749
44e07ec4-57df-47b1-9a6e-69644add9132,57d10b2f-c49f-460d-8fab-3da3065c15c2,Quantas cordas possui um violino?,"[""3"", ""4"", ""5"", ""6""]",4,,multipla_escolha,,,30,O violino possui quatro cordas afinadas em Sol-Ré-Lá-Mi.,facil,tecnica,true,2026-02-13 17:39:51.350782
455c85d0-2823-43d6-a430-2d77d7c0edd8,36040329-1aa6-428a-ad39-cd85de03493e,Qual técnica oscila a afinação?,"[""Pizzicato"", ""Staccato"", ""Vibrato"", ""Legato""]",Vibrato,,multipla_escolha,,,30,O vibrato produz oscilação controlada da afinação.,medio,tecnica,true,2026-02-13 17:39:51.350782
456aa5b3-d5f6-413a-9fae-c45fce332f10,794f42a6-619a-4ca3-8f1b-c3ac7a9e7a08,A flauta pertence a qual família instrumental?,"[""Sopro"",""Cordas"",""Percussão"",""Teclado""]",,"[""Sopro""]",multipla_escolha,,,30,A flauta é um instrumento de sopro da família das madeiras.,facil,tecnica,true,2025-06-15 19:44:31.82833
462a59dd-02e2-4356-8c71-bf3885a21dc8,850c53c4-2ed6-4a12-a4ff-3fbaecd6bf73,O trombone possui teclas para alterar as notas.,"[""Verdadeiro"",""Falso""]",,"[""Falso""]",verdadeiro_falso,,,30,"O trombone não usa teclas, mas sim a vara para alterar as notas.",facil,tecnica,true,2025-06-20 14:38:50.726656
464a5352-7cf1-42d8-afec-7d128a14bff5,492f792b-8d0c-46b7-a195-c8c32114696d,Qual luthier é considerado o mais famoso?,"[""Giuseppe Guarneri"", ""Antonio Stradivarius"", ""Andrea Amati"", ""Nicolò Amati""]",Antonio Stradivarius,,multipla_escolha,,,30,Antonio Stradivarius é considerado o maior luthier da história.,facil,historia,true,2026-02-13 17:39:51.350782
47f8d716-ad3f-478b-84a5-e52ceee97d4d,df49fd27-9bcd-4462-a0f8-b36f0ff9f97f,Qual a diferença entre single coil e humbucker?,"[""Potência"", ""Cancelamento de ruído"", ""Número de cordas"", ""Material das cordas""]",Cancelamento de ruído,,multipla_escolha,,,30,"Humbuckers cancelam interferências electromagnéticas, enquanto single coils são mais suscetíveis a ruídos.",dificil,tecnica,true,2025-06-09 04:31:33.040825
48469632-f072-4962-98ea-af59c9e703cb,3e02292d-bd2f-46ed-9b9e-a0c8b0acd996,Qual técnica oscila a afinação?,"[""Pizzicato"", ""Staccato"", ""Vibrato"", ""Legato""]",Vibrato,,multipla_escolha,,,30,O vibrato produz oscilação controlada da afinação.,medio,tecnica,true,2026-02-13 17:39:51.350782
4895fa4e-b116-4bb4-a4f2-615f81f4bfdb,56e32061-7ed6-495d-9bc1-00cdb345b02e,Quantas cordas possui um violino?,"[""3"", ""4"", ""5"", ""6""]",4,,multipla_escolha,,,30,O violino possui quatro cordas afinadas em Sol-Ré-Lá-Mi.,facil,tecnica,true,2026-02-13 17:39:51.350782
48eb79ce-6753-450a-8dc3-6dbea6f39e78,7b6ae164-dfdf-452d-a5c3-d01554861444,Que cientista famoso tocava violino?,"[""Isaac Newton"", ""Albert Einstein"", ""Galileu Galilei"", ""Charles Darwin""]",Albert Einstein,,multipla_escolha,,,30,Einstein tocava violino e chamava seu instrumento de Lina.,medio,historia,true,2026-02-13 17:39:51.350782
49724f21-4d5e-40fa-b375-c83f46cb92f5,b73f1d80-3d73-487e-89b8-ab35274a8dd4,Os harmônicos no contrabaixo são obtidos como?,"[""Tocando levemente sobre certos pontos da corda"",""Batendo com o arco"",""Usando cravelhas"",""Puxando forte a corda""]",,"[""Tocando levemente sobre certos pontos da corda""]",multipla_escolha,,,30,Harmônicos são produzidos ao tocar levemente pontos específicos da corda.,medio,tecnica,true,2025-06-16 05:35:57.478232
49862c40-9c92-4315-8de8-acd64afae4df,d7c80fe1-ab43-4920-b2aa-d9b4f3ace166,Qual estilo musical é famoso pelo uso do glissando no clarinete?,"[""Clássico"",""Jazz"",""Rock"",""Samba""]",,"[""Jazz""]",multipla_escolha,,,30,"O glissando no clarinete ficou famoso no jazz, em especial no solo de abertura da Rhapsody in Blue de Gershwin.",medio,historia,true,2025-06-15 19:29:35.990833
49a60adc-0707-4645-b520-e8663cbe6082,9c3a903d-8750-4ded-9341-c876a6d6de93,Quantas cordas possui um violino?,"[""3"", ""4"", ""5"", ""6""]",4,,multipla_escolha,,,30,O violino possui quatro cordas afinadas em Sol-Ré-Lá-Mi.,facil,tecnica,true,2026-02-13 17:39:51.350782
4a9c0f6c-f910-406c-aea5-c7add71a1f5f,57d10b2f-c49f-460d-8fab-3da3065c15c2,Como se chama a peça interna do violino?,"[""Cavalete"", ""Alma"", ""Pestana"", ""Cravelha""]",Alma,,multipla_escolha,,,30,A alma é um bastão interno que afeta o timbre e projeção.,medio,tecnica,true,2026-02-13 17:39:51.350782
4aa54400-fe75-457a-90db-6bf630df0e69,ee709f67-e4e4-4f9c-9001-7574e4d8dfa0,Qual a extensão sonora do violino?,"[""2 oitavas"", ""3 oitavas"", ""4 oitavas"", ""5 oitavas""]",4 oitavas,,multipla_escolha,,,30,O violino cobre quase quatro oitavas de extensão sonora.,dificil,tecnica,true,2026-02-13 17:39:51.350782
4c90461b-94fa-42df-8b99-b30560f9c52f,32705505-7727-4d27-b7bd-b08e7c90c233,Qual a extensão sonora do violino?,"[""2 oitavas"", ""3 oitavas"", ""4 oitavas"", ""5 oitavas""]",4 oitavas,,multipla_escolha,,,30,O violino cobre quase quatro oitavas de extensão sonora.,dificil,tecnica,true,2026-02-13 17:39:51.350782
4cfa3a18-db68-4d47-8d8d-11c31e961702,df49fd27-9bcd-4462-a0f8-b36f0ff9f97f,O que são power chords?,"[""Acordes de sétima"", ""Acordes de quinta"", ""Acordes diminutos"", ""Acordes maiores""]",Acordes de quinta,,multipla_escolha,,,30,"Power chords são acordes de quinta muito usados no rock, formados pela fundamental e quinta justa.",medio,tecnica,true,2025-06-09 04:31:33.040825
4d044458-fe31-4e2e-aaec-e0b3fd957e94,6b11dc1a-295f-4458-9c08-2bcec09ff3ec,Qual luthier é considerado o mais famoso?,"[""Giuseppe Guarneri"", ""Antonio Stradivarius"", ""Andrea Amati"", ""Nicolò Amati""]",Antonio Stradivarius,,multipla_escolha,,,30,Antonio Stradivarius é considerado o maior luthier da história.,facil,historia,true,2026-02-13 17:39:51.350782
4d3cba93-376a-4ccd-ba77-a2cc7e415eae,f8653cdb-e2e7-479a-bfff-c8643859b866,Em que país surgiu o violino moderno?,"[""França"", ""Itália"", ""Alemanha"", ""Inglaterra""]",Itália,,multipla_escolha,,,30,"O violino moderno surgiu na Itália durante o século XVI, especificamente em Cremona.",facil,historia,true,2026-02-13 17:39:51.350782
4e8f99b6-fd57-44c1-a3bb-7edf4bc9f1c9,4c61dc18-2b1e-48c8-8a2e-2c730679d4a5,Qual luthier é considerado o mais famoso?,"[""Giuseppe Guarneri"", ""Antonio Stradivarius"", ""Andrea Amati"", ""Nicolò Amati""]",Antonio Stradivarius,,multipla_escolha,,,30,Antonio Stradivarius é considerado o maior luthier da história.,facil,historia,true,2026-02-13 17:39:51.350782
4ed6e7d1-062d-4d9c-95c7-42dcec104666,9edff4db-9ef5-43fc-970a-7d2086de223b,Articulação de notas curtas:,"[""Legato"",""Staccato"",""Tremolo"",""Portamento""]",Staccato,,multipla_escolha,,,20,Contrário do legato.,facil,tecnica,true,2025-09-22 11:49:42.121841
50e56ced-2540-4fce-8d44-e72ad33faa8d,35aff373-706c-47d8-8004-d8edcddb1e0c,Qual função principal do baixo em uma banda?,"[""Base harmônica e rítmica"",""Melodia principal"",""Percussão"",""Sons de fundo""]",,"[""Base harmônica e rítmica""]",multipla_escolha,,,30,O baixo dá sustentação harmônica e rítmica à banda.,facil,tecnica,true,2025-06-16 04:46:25.659791
510986bd-0316-4033-937a-0100d7ef6975,3e02292d-bd2f-46ed-9b9e-a0c8b0acd996,Qual luthier é considerado o mais famoso?,"[""Giuseppe Guarneri"", ""Antonio Stradivarius"", ""Andrea Amati"", ""Nicolò Amati""]",Antonio Stradivarius,,multipla_escolha,,,30,Antonio Stradivarius é considerado o maior luthier da história.,facil,historia,true,2026-02-13 17:39:51.350782
51b44df5-faea-4370-a8cd-ba0c6bfef48a,9edff4db-9ef5-43fc-970a-7d2086de223b,Arco saltado controlado é o:,"[""Spiccato"",""Martelé"",""Ricochet"",""Pizzicato""]",Spiccato,,multipla_escolha,,,25,Salto com controle.,medio,tecnica,true,2025-09-22 11:49:42.121841
520a3b64-29ee-4340-9071-016b370e1756,82052c70-0a9d-4d94-873e-3b402e032f55,Qual técnica oscila a afinação?,"[""Pizzicato"", ""Staccato"", ""Vibrato"", ""Legato""]",Vibrato,,multipla_escolha,,,30,O vibrato produz oscilação controlada da afinação.,medio,tecnica,true,2026-02-13 17:39:51.350782
5230b10b-a0c2-426a-898a-6f068974fe70,f8653cdb-e2e7-479a-bfff-c8643859b866,Quantas cordas possui um violino?,"[""3"", ""4"", ""5"", ""6""]",4,,multipla_escolha,,,30,O violino possui quatro cordas afinadas em Sol-Ré-Lá-Mi.,facil,tecnica,true,2026-02-13 17:39:51.350782
5247efe2-2a90-4032-bf0a-4c3df4b2307a,a0f53672-7d87-4ab4-a64f-b551fc1a380d,Qual luthier é considerado o mais famoso?,"[""Giuseppe Guarneri"", ""Antonio Stradivarius"", ""Andrea Amati"", ""Nicolò Amati""]",Antonio Stradivarius,,multipla_escolha,,,30,Antonio Stradivarius é considerado o maior luthier da história.,facil,historia,true,2026-02-13 17:39:51.350782
