id,nome,categoria,descricao,imagem_url,ativo,ordem_exibicao,criado_em,historia,origem,familia_instrumental,material_principal,tecnica_producao_som,dificuldade_aprendizado,anatomia_partes,curiosidades,created_at,updated_at,deleted_at
7b6ae164-dfdf-452d-a5c3-d01554861444,Berimbau,Percussão,Arco musical afro-brasileiro com cabaça como ressonador. Som característico da capoeira.,https://images.unsplash.com/photo-1571327073757-71d13c24de30?w=1200&q=80,true,300,2025-10-27 13:31:23.180063,"Trazido por escravos africanos, tornou-se símbolo da capoeira. Mestre Bimba e Mestre Pastinha o consagraram.",África/Brasil colonial,Percussão de Corda,Madeira (biriba) + arame + cabaça,Percussão no arame com baqueta,Intermediário,{},"[""É o comando da roda de capoeira"", ""Baden Powell compôs Berimbau"", ""Caetano Veloso o usou em Cálice""]",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
80436b4f-15c1-452f-9442-34e42b5117e4,Violino,corda,🎻 Instrumento de corda tocado com arco,https://images.unsplash.com/photo-1520523839897-bd0b52f945a0?w=1200&q=80,true,18,2025-05-30 00:04:22.250942,"O violino surgiu na Itália no século XVI, evoluindo de instrumentos medievais como a fidula e a rabeca. Andrea Amati criou os primeiros violinos modernos em Cremona por volta de 1550. Antonio Stradivarius e Giuseppe Guarneri del Gesù posteriormente elevaram a arte da luteria a níveis nunca antes vistos. O violino tornou-se o líder da família das cordas e protagonista da música clássica, sendo essencial em orquestras, música de câmara e como instrumento solista. Sua versatilidade permitiu que conquistasse também o folk, jazz, rock e música popular mundial.",Itália (Cremona),Cordas friccionadas,"Madeira (abeto, bordo, ébano), crina de cavalo, metal","Fricção do arco sobre as cordas, vibração transmitida através do cavalete para o tampo harmônico","Alta - requer postura específica, afinação precisa e técnica refinada","{""alma"": ""Bastão interno que equilibra pressão e timbre"", ""arco"": ""Vara com crina que produz o som por atrito"", ""fundo"": ""Placa posterior de bordo que reflete as vibrações"", ""cordas"": ""Quatro cordas afinadas em Sol-Ré-Lá-Mi"", ""espelho"": ""Superficie lisa sobre o braço onde se pressiona as cordas"", ""pestana"": ""Peça no topo do braço que eleva as cordas"", ""cavalete"": ""Peça que transmite vibrações das cordas para o tampo"", ""ilhargas"": ""Laterais curvas que conectam tampo e fundo"", ""cravelhas"": ""Pinos que regulam a tensão e afinação das cordas"", ""espaleira"": ""Apoio para o ombro esquerdo"", ""queixeira"": ""Apoio para o queixo do violinista"", ""tampo_harmonico"": ""Placa superior de abeto que amplifica o som""}","[""Um Stradivarius pode valer mais de 10 milhões de dólares"", ""O violino possui mais de 70 peças individuais"", ""Einstein tocava violino e chamava-o de seu refúgio mental"", ""O menor violino funcional mede apenas 1,6 cm"", ""Paganini era considerado tão virtuoso que diziam ter vendido a alma ao diabo""]",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
82052c70-0a9d-4d94-873e-3b402e032f55,Saxofone Barítono,Sopro,"O saxofone mais grave comumente usado. Som poderoso e rico, base harmônica no jazz.",https://images.unsplash.com/photo-1599415098267-1f61b8adf37c?w=1200&q=80,true,52,2025-10-27 13:31:23.180063,Gerry Mulligan revolucionou o uso do sax barítono no jazz cool. Pepper Adams foi mestre do bebop no barítono.,"Bélgica, 1840 (Adolphe Sax)",Madeiras,Metal (latão),Palheta simples,Avançado,{},"[""Gerry Mulligan criou quarteto de jazz sem piano"", ""É o sax mais pesado - pode pesar 6kg"", ""Leo P do Too Many Zooz faz covers virais no barítono""]",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
850c53c4-2ed6-4a12-a4ff-3fbaecd6bf73,Trombone,sopro,"🎶 Instrumento de sopro da família dos metais, caracterizado por sua vara deslizante que permite a execução de glissandos e grande flexibilidade sonora.",https://images.unsplash.com/photo-1519677100203-a0e668c92439?w=1200&q=80,true,15,2025-05-30 00:04:22.250942,"O trombone tem origens no século XV, evoluindo do sacabuche. Desde o Renascimento é utilizado em conjuntos sacros, orquestras, bandas e mais tarde no jazz e música popular.",Europa,Metais,Latão,"Sopro com vibração dos lábios no bocal, modulado pela posição da vara.",intermediario,"{""vara"": ""parte deslizante que altera a afinação"", ""bocal"": ""onde ocorre a vibração dos lábios"", ""corpo"": ""estrutura fixa que sustenta o conjunto"", ""campana"": ""saída do som""}","[""Único metal com vara deslizante"", ""Muito usado em jazz para efeitos expressivos"", ""Capaz de grande variação de dinâmica e timbre""]",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
86f83611-c0db-470c-87e7-31ee81b1a009,Bateria,percussao,🥁 Conjunto de instrumentos de percussão,https://images.unsplash.com/photo-1519892300165-cb5542fb47c7?w=1200&q=80,true,3,2025-05-30 00:04:22.250942,"A bateria moderna surgiu no final do século XIX em New Orleans, quando músicos começaram a combinar diferentes instrumentos de percussão africanos, europeus e americanos em um único setup. O pedal de bumbo foi inventado por William Ludwig em 1909, revolucionando o instrumento. Durante a era do jazz (1920-1940), a bateria se consolidou como base rítmica das big bands. Nos anos 1960, com o rock'n'roll, ganhou protagonismo e técnicas mais agressivas. Hoje é fundamental em praticamente todos os gêneros musicais modernos.",Estados Unidos (New Orleans),Percussão,"Madeira (casco), metal (pratos, ferragens), peles sintéticas ou naturais, espuma e feltro (abafadores)","Som produzido através do impacto de baquetas, vassourinhas ou mãos sobre membranas tensionadas (tambores) e ligas metálicas (pratos). Cada peça ressoa em frequências específicas, criando timbres únicos que se combinam para formar a base rítmica.",Médio-Alto,"{""ride"": ""Prato de condução rítmica alternativa ao chimbal"", ""tons"": ""Timbales e tons para frequências médio-agudas, fills e solos"", ""bumbo"": ""Som fundamental grave, marcação forte nos tempos 1 e 3"", ""caixa"": ""Frequências médias, backbeat principal nos tempos 2 e 4"", ""crash"": ""Pratos para acentos dramáticos e finalizações"", ""surdo"": ""Tom grave-médio para apoio rítmico e transições"", ""chimbal"": ""Hi-hat para marcação temporal constante e splash"", ""baquetas"": ""Ferramentas de percussão principais para tocar"", ""estantes"": ""Suportes para posicionamento ergonômico das peças"", ""pedal_bumbo"": ""Pedal que aciona o bumbo com pé direito"", ""pedal_chimbal"": ""Pedal que controla abertura e fechamento do hi-hat""}","[""A primeira bateria completa foi montada em 1918 por William Ludwig"", ""O termo drummer vem das antigas corporações militares"", ""John Bonham (Led Zeppelin) popularizou o som do bumbo potente nos anos 70"", ""Buddy Rich conseguia tocar rollos de 32 notas por segundo"", ""A bateria é o único instrumento que usa os quatro membros simultaneamente"", ""Neil Peart (Rush) tinha um kit com mais de 40 peças""]",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
87ee66bf-bb70-4e70-9aa3-4bff514ced4e,Canto,vocal,Descrição introdutória do instrumento Canto.,https://images.unsplash.com/photo-1516280440614-37939bbacd81?w=1200&q=80,true,0,2025-06-07 12:30:07.547523,História resumida do instrumento Canto (a completar).,Origem a completar (região e contexto histórico).,A definir,A definir,A definir,iniciante,"{""partes"": [{""nome"": ""Parte 1"", ""descricao"": ""A completar""}, {""nome"": ""Parte 2"", ""descricao"": ""A completar""}, {""nome"": ""Parte 3"", ""descricao"": ""A completar""}, {""nome"": ""Parte 4"", ""descricao"": ""A completar""}, {""nome"": ""Parte 5"", ""descricao"": ""A completar""}, {""nome"": ""Parte 6"", ""descricao"": ""A completar""}]}",[],2025-12-16 00:04:52.501355+00,2026-02-13 16:40:07.288861+00,
8bd473f1-7b35-4b9e-869a-17fb73c6e047,Teclado,teclado,🎹 Instrumento eletrônico de teclado,https://images.unsplash.com/photo-1563330232-57114bb0823c?w=1200&q=80,true,1,2025-05-30 00:04:22.250942,História resumida do instrumento Teclado (a completar).,Origem a completar (região e contexto histórico).,A definir,A definir,A definir,iniciante,"{""partes"": [{""nome"": ""Parte 1"", ""descricao"": ""A completar""}, {""nome"": ""Parte 2"", ""descricao"": ""A completar""}, {""nome"": ""Parte 3"", ""descricao"": ""A completar""}, {""nome"": ""Parte 4"", ""descricao"": ""A completar""}, {""nome"": ""Parte 5"", ""descricao"": ""A completar""}, {""nome"": ""Parte 6"", ""descricao"": ""A completar""}]}",[],2025-12-16 00:04:52.501355+00,2026-02-13 16:40:07.288861+00,
8ddb4eea-18b9-4b8f-bb85-16a1f5474f87,Saxofone Soprano,Sopro,"O saxofone mais agudo, reto ou curvo. Som penetrante, popularizado por Sidney Bechet e Kenny G.",https://images.unsplash.com/photo-1598546667318-8bc75e0e48b1?w=1200&q=80,true,51,2025-10-27 13:31:23.180063,Sidney Bechet foi pioneiro no jazz. John Coltrane gravou My Favorite Things no soprano. Kenny G o popularizou no smooth jazz.,"Bélgica, 1840 (Adolphe Sax)",Madeiras,Metal (latão),Palheta simples,Avançado,{},"[""Kenny G vendeu mais de 75 milhões de álbuns"", ""My Favorite Things de Coltrane é no sax soprano"", ""É o sax mais difícil de afinar""]",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
8fbba87d-39e1-4542-b8bb-7c815fdc2b9a,Eufônio,sopro,🎺 Instrumento de sopro da família dos metais,PENDENTE_UPLOAD,true,17,2025-05-30 00:04:22.250942,História resumida do instrumento Eufônio (a completar).,Origem a completar (região e contexto histórico).,A definir,A definir,A definir,iniciante,"{""partes"": [{""nome"": ""Parte 1"", ""descricao"": ""A completar""}, {""nome"": ""Parte 2"", ""descricao"": ""A completar""}, {""nome"": ""Parte 3"", ""descricao"": ""A completar""}, {""nome"": ""Parte 4"", ""descricao"": ""A completar""}, {""nome"": ""Parte 5"", ""descricao"": ""A completar""}, {""nome"": ""Parte 6"", ""descricao"": ""A completar""}]}",[],2025-12-16 00:04:52.501355+00,2026-02-13 16:40:07.288861+00,
92ecdeff-3480-4f27-85cd-86f12622cf9f,Melódica,Teclado,Teclado portátil de sopro. Usada no ensino musical e por Augustus Pablo no reggae.,https://images.unsplash.com/photo-1563330232-57114bb0823c?w=1200&q=80,true,405,2025-10-27 13:32:39.156989,Hohner criou a melodica em 1958. Augustus Pablo a usou no reggae. Muito usada no ensino musical.,"Alemanha, 1958",Aerofone de Palheta Livre,Plástico + metal,Sopro em palhetas via teclado,Iniciante,{},"[""Augustus Pablo a usou no reggae"", ""Muito usada em educação musical infantil"", ""Jon Batiste a usa em performances""]",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
96b547b5-e685-40f8-952c-9dfce2ad4dc6,Contrafagote,Sopro,O instrumento mais grave da família das madeiras. Soa uma oitava abaixo do fagote.,https://images.unsplash.com/photo-1565551808976-d3b5e03f8a09?w=1200&q=80,true,48,2025-10-27 13:31:23.180063,Usado para reforçar as notas mais graves da orquestra. Brahms e Ravel o usaram magistralmente.,"Europa, século XVII",Madeiras,Madeira (bordo),Palheta dupla,Avançado,{},"[""Pode tocar notas mais graves que o piano"", ""Tem mais de 5 metros de tubo se esticado"", ""É o instrumento mais grave da orquestra tradicional""]",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
9a5e0eac-114e-4173-90af-32b55c870675,Percussão Erudita,percussao,🥁 Instrumentos de percussão clássica,PENDENTE_UPLOAD,true,4,2025-05-30 00:04:22.250942,História resumida do instrumento Percussão Erudita (a completar).,Origem a completar (região e contexto histórico).,A definir,A definir,A definir,iniciante,"{""partes"": [{""nome"": ""Parte 1"", ""descricao"": ""A completar""}, {""nome"": ""Parte 2"", ""descricao"": ""A completar""}, {""nome"": ""Parte 3"", ""descricao"": ""A completar""}, {""nome"": ""Parte 4"", ""descricao"": ""A completar""}, {""nome"": ""Parte 5"", ""descricao"": ""A completar""}, {""nome"": ""Parte 6"", ""descricao"": ""A completar""}]}",[],2025-12-16 00:04:52.501355+00,2026-02-13 16:40:07.288861+00,
9b42a23b-ac7f-42e1-8a04-bde4c525fbde,Oboé,sopro,"🎶 Instrumento de sopro da família das madeiras, conhecido por seu timbre brilhante e expressivo, essencial em orquestras e música de câmara.",https://images.unsplash.com/photo-1551798507-629020c81463?w=1200&q=80,true,11,2025-05-30 00:04:22.250942,"O oboé surgiu no século XVII na França, evoluindo do shawm medieval. Rapidamente se tornou indispensável nas orquestras barrocas e clássicas, famoso por afinar toda a orquestra com seu ""Lá"" puro e estável.",França,Madeiras,Madeira (geralmente ébano ou grenadilla) com chaves metálicas,Sopro através de palheta dupla que vibra para gerar o som.,avancado,"{""campana"": ""parte de saída do som"", ""palheta"": ""palheta dupla acoplada ao tubo"", ""corpo_inferior"": ""com chaves para notas graves"", ""corpo_superior"": ""com chaves para notas agudas""}","[""Dá o tom para a afinação da orquestra"", ""Exige controle respiratório muito preciso"", ""Tem um dos sons mais reconhecíveis da orquestra""]",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
9c3a903d-8750-4ded-9341-c876a6d6de93,Flauta Doce (Recorder),Sopro,Flauta vertical de madeira ou plástico. Muito usada no ensino musical e na música antiga/barroca.,https://images.unsplash.com/photo-1591006509090-b43d9e1bcc36?w=1200&q=80,true,41,2025-10-27 13:31:23.180063,Popular na Renascença e Barroco. Carl Orff a incluiu em seu método pedagógico. Voltou à moda no século XX.,Europa Medieval,Madeiras,Madeira ou plástico,Sopro direto no bocal,Iniciante,{},"[""Vivaldi compôs concertos para flauta doce"", ""É o primeiro instrumento de muitas crianças"", ""Existem 8 tamanhos diferentes de flauta doce""]",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
9edff4db-9ef5-43fc-970a-7d2086de223b,Viola Clássica,corda,🎻 Instrumento de corda tocado com arco,https://images.unsplash.com/photo-1589320611604-3c5b3f3f4c03?w=1200&q=80,true,19,2025-05-30 00:04:22.250942,A viola consolidou-se como a voz média das cordas; no séc. XX ganhou concertos de Walton e Bartók.,Europa (Renascença),cordas friccionadas,madeira; compósitos modernos,arco (friccionado) e pizzicato,iniciante,[],[],2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
a0f53672-7d87-4ab4-a64f-b551fc1a380d,Vibrafone,Percussão,"Xilofone de metal com motor que cria vibrato. Som característico do jazz, usado por Lionel Hampton e Gary Burton.",https://images.unsplash.com/photo-1563330232-57114bb0823c?w=1200&q=80,true,209,2025-10-27 13:30:13.154686,"Inventado para vaudeville, tornou-se essencial no jazz. Lionel Hampton o popularizou. Gary Burton revolucionou a técnica com 4 baquetas.","Estados Unidos, 1921",Percussão Melódica,Metal (alumínio) + motor,Baquetas,Avançado,{},"[""Lionel Hampton o tornou popular no jazz"", ""Gary Burton usa técnica de 4 baquetas"", ""Tem motor que cria efeito de vibrato""]",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
ab9720a5-1973-484e-9a44-d4aa62594336,Piano,teclado,🎹 Instrumento de teclado e cordas,https://images.unsplash.com/photo-1520523839897-bd0b52f945a0?w=1200&q=80,true,2,2025-05-30 00:04:22.250942,"O piano foi inventado por Bartolomeo Cristofori em 1700 na Itália. Originalmente chamado ""gravicembalo col piano e forte"" (cravo com suave e forte), revolucionou a música por permitir dinâmicas variadas. O piano moderno desenvolveu-se no século XIX com a adição do sistema de escape duplo e o uso de ferro fundido.",Itália,Cordofones percutidos,"Madeira, ferro fundido, aço (cordas), marfim/plástico (teclas)",Martelos acionados por teclas golpeiam cordas esticadas sobre uma estrutura rígida,intermediario,"{""ponte"": ""Transmite a vibração das cordas para o tampo harmônico"", ""cordas"": ""Cordas de aço afinadas em diferentes tensões para produzir as notas"", ""pedais"": ""Sustain, una corda e sostenuto controlam ressonância e timbre"", ""moldura"": ""Estrutura de ferro fundido que suporta a tensão das cordas"", ""teclado"": ""88 teclas (52 brancas, 36 pretas) que acionam os martelos"", ""martelos"": ""Peças cobertas de feltro que golpeiam as cordas"", ""soundboard"": ""Tampo harmônico de madeira que amplifica o som""}","[""Um piano de cauda tem cerca de 12.000 peças individuais"", ""As cordas de um piano exercem uma tensão total de cerca de 20 toneladas"", ""Mozart compôs suas primeiras peças aos 5 anos de idade no piano"", ""O piano é considerado o rei dos instrumentos por sua versatilidade harmônica""]",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
ac116dcb-4fd4-4ef6-b6fb-f4ff1287bf68,Saxofone Alto,Sopro,"Saxofone médio-agudo, o mais popular da família. Essencial no jazz, usado também em música clássica.",https://images.unsplash.com/photo-1589196799937-ea0c9c2b9b8d?w=1200&q=80,true,49,2025-10-27 13:31:23.180063,Charlie Parker revolucionou o jazz com o sax alto. Cannonball Adderley e Paul Desmond são lendas do instrumento.,"Bélgica, 1840 (Adolphe Sax)",Madeiras,Metal (latão),Palheta simples,Intermediário,{},"[""Charlie Parker mudou a história do jazz com o alto"", ""Paul Desmond criou o som do Dave Brubeck Quartet"", ""É o sax mais usado em bandas de música""]",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
b73f1d80-3d73-487e-89b8-ab35274a8dd4,Contrabaixo Acústico,corda,"🎻 Instrumento de cordas friccionadas com som grave e profundo, essencial em orquestras e jazz.",https://images.unsplash.com/photo-1612225330812-0bcb36db11e1?w=1200&q=80,true,21,2025-05-30 00:04:22.250942,"O contrabaixo acústico surgiu no final do século XVI como membro da família do violino. Tornou-se fundamental em orquestras sinfônicas, música de câmara e, mais tarde, no jazz e na música popular.",Europa,Cordas Friccionadas,"Madeira (abeto, bordo), metal (cordas)","Vibração das cordas por arco ou pizzicato, com caixa acústica para amplificação.",intermediario,"{""corpo"": ""grande caixa acústica de madeira"", ""ponte"": ""suporte das cordas"", ""braço"": ""longo com escala sem trastes"", ""cravelhas"": ""ajuste da afinação""}","[""O maior e mais grave instrumento da família das cordas friccionadas"", ""Muito usado no jazz para linhas de walking bass"", ""Pode ser tocado com arco ou pizzicato""]",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
b7425269-f2bb-454c-8c61-e3e9d028c9b4,Koto,Corda,"Cítara japonesa de 13 cordas estendidas sobre ponte móvel. Som delicado e zen, essencial na música tradicional japonesa.",https://images.unsplash.com/photo-1608452964553-9b4d97b2752f?w=1200&q=80,true,101,2025-10-27 13:29:39.373938,Usado na música da corte imperial japonesa. Cada ponte pode ser movida para ajustar a afinação. Michio Miyagi foi um mestre compositor.,"Japão, século VIII",Cordas Dedilhadas,Madeira (kiri),Dedilhado com picks nos dedos,Avançado,{},"[""Tem 13 cordas de seda ou nylon"", ""Cada ponte é móvel para ajustar afinação"", ""Pode ter até 2 metros de comprimento""]",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
bc665a4e-e301-44d3-b8bf-decb09422d71,Steel Drum (Steel Pan),Percussão,"Tambor melódico de metal de Trinidad. Som caribenho alegre, usado em bandas de calipso e soca.",https://images.unsplash.com/photo-1519892300165-cb5542fb47c7?w=1200&q=80,true,206,2025-10-27 13:30:13.154686,Único instrumento acústico invent ado no século XX. Feito de barris de petróleo martelados. Som característico do Caribe.,"Trinidad e Tobago, anos 1930",Percussão Melódica,Metal (barris de petróleo),Baquetas,Avançado,{},"[""Único instrumento acústico inventado no século XX"", ""Feito de barris de petróleo reciclados"", ""Instrumento nacional de Trinidad e Tobago""]",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
bee0f63a-e248-4f2c-9325-0a23cb3c5a8e,Ocarina,Sopro,"Pequeno instrumento ovo de cerâmica. Som doce, popularizada pelo jogo Zelda.",https://images.unsplash.com/photo-1591006509090-b43d9e1bcc36?w=1200&q=80,true,603,2025-10-27 13:33:08.075265,Existe em várias culturas. Giuseppe Donati criou versão moderna em 1853. Zelda: Ocarina of Time a popularizou.,"China/Itália, antiguidade",Sopro Livre,Cerâmica ou plástico,Sopro no bocal,Iniciante,{},"[""Popularizada pelo jogo Zelda Ocarina of Time"", ""Existe há milhares de anos em várias culturas"", ""Fácil de aprender mas difícil de masterizar""]",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
c75fe646-ff86-4420-98f0-a0f25d39de45,Celesta,Teclado,"Teclado que percute lâminas de metal. Som de caixa de música, usado por Tchaikovsky e John Williams.",https://images.unsplash.com/photo-1564186763535-ebb21ef5277f?w=1200&q=80,true,402,2025-10-27 13:32:39.156989,Inventada em 1886. Tchaikovsky a usou na Dança da Fada Açucarada. John Williams a usa extensivamente em Harry Potter.,"França, 1886",Teclado de Percussão,Metal + madeira,Martelos percutem lâminas,Intermediário,{},"[""Tchaikovsky usou na Dança da Fada Açucarada"", ""John Williams a usa em Harry Potter"", ""Som lembra caixa de música""]",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
cca87ab1-8ad4-4876-a8d8-190f85927952,Teoria Musical,teoria,📘 Estudo teórico da música,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=1200&q=80,true,22,2025-05-30 00:04:22.250942,História resumida do instrumento Teoria Musical (a completar).,Origem a completar (região e contexto histórico).,A definir,A definir,A definir,iniciante,"{""partes"": [{""nome"": ""Parte 1"", ""descricao"": ""A completar""}, {""nome"": ""Parte 2"", ""descricao"": ""A completar""}, {""nome"": ""Parte 3"", ""descricao"": ""A completar""}, {""nome"": ""Parte 4"", ""descricao"": ""A completar""}, {""nome"": ""Parte 5"", ""descricao"": ""A completar""}, {""nome"": ""Parte 6"", ""descricao"": ""A completar""}]}",[],2025-12-16 00:04:52.501355+00,2026-02-13 16:40:07.288861+00,
d7c80fe1-ab43-4920-b2aa-d9b4f3ace166,Clarinete,sopro,🎶 Instrumento de sopro da família das madeiras,https://images.unsplash.com/photo-1575384147023-78e8086f98db?w=1200&q=80,true,10,2025-05-30 00:04:22.250942,"O clarinete foi desenvolvido no final do século XVII na Alemanha, evoluindo do chalumeau. Com melhorias feitas por Johann Christoph Denner, ganhou chave de registro que permitiu sua ampla tessitura. É utilizado em orquestras, bandas sinfônicas, música popular e jazz.",Alemanha,Madeiras,Madeira (geralmente grenadilla) ou resina sintética em modelos estudantis,"Vibração de palheta simples sobre o bocal, com controle da coluna de ar",intermediario,"{""mecanismo"": {""tipo"": ""Palheta simples"", ""aneis"": 6, ""chaves"": 17, ""sistema"": ""Sistema Boehm"", ""descricao"": ""Mecanismo de chaves e anéis que controla a abertura dos orifícios""}, ""manutencao"": [""Limpar após cada uso com swab"", ""Lubrificar chaves mensalmente"", ""Trocar palheta quando desgastada"", ""Revisão geral anual por técnico""], ""partes_principais"": [{""id"": 1, ""nome"": ""Boquilha"", ""funcao"": ""Produção inicial do som através da vibração da palheta"", ""material"": ""Plástico, ebonite ou cristal"", ""importancia"": ""Essencial para formação do timbre""}, {""id"": 2, ""nome"": ""Barrilete"", ""funcao"": ""Conecta a boquilha ao corpo superior"", ""material"": ""Madeira (granadilha) ou resina"", ""importancia"": ""Afeta a afinação geral do instrumento""}, {""id"": 3, ""nome"": ""Corpo Superior"", ""funcao"": ""Contém orifícios para notas agudas"", ""material"": ""Granadilha, resina ou plástico"", ""importancia"": ""Define o registro médio-agudo""}, {""id"": 4, ""nome"": ""Corpo Inferior"", ""funcao"": ""Amplia a ressonância e notas graves"", ""material"": ""Granadilha, resina ou plástico"", ""importancia"": ""Fundamental para graves e volume""}, {""id"": 5, ""nome"": ""Campana"", ""funcao"": ""Projeta o som e reforça graves"", ""material"": ""Granadilha, resina ou metal"", ""importancia"": ""Influencia projeção sonora""}]}","[{""texto"": ""O clarinete moderno foi inventado por Johann Denner em Nuremberg, Alemanha, por volta de 1700, evoluindo do chalumeau."", ""titulo"": ""Invenção moderna""}, {""texto"": ""Com mais de 3 oitavas e meia, o clarinete tem uma das maiores extensões entre instrumentos de sopro."", ""titulo"": ""Extensão impressionante""}, {""texto"": ""Existem clarinetes em várias afinações: Eb (requinta), Bb (soprano - mais comum), A (soprano), clarone (baixo) e contrabaixo."", ""titulo"": ""Família numerosa""}, {""texto"": ""Benny Goodman, conhecido como \""Rei do Swing\"", popularizou o clarinete no jazz americano nas décadas de 1930-40."", ""titulo"": ""Estrela no jazz""}, {""texto"": ""Mozart se encantou pelo clarinete e compôs obras-primas como o Concerto para Clarinete K.622 e o Quinteto K.581."", ""titulo"": ""Mozart apaixonado""}]",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
df168c2e-275a-44ed-9ee7-af356bf724e5,Balalaica,Corda,Instrumento russo triangular de 3 cordas. Som característico da música folclórica russa.,https://images.unsplash.com/photo-1614963385733-eb25382d1d3e?w=1200&q=80,true,103,2025-10-27 13:29:39.373938,"Símbolo da música folclórica russa. Existe em vários tamanhos, do piccolo ao contrabaixo. Usado em orquestras de balalicas.","Rússia, século XVIII",Cordas Dedilhadas,Madeira,Dedilhado ou palheta,Intermediário,{},"[""Tem formato triangular único"", ""Existem 7 tamanhos diferentes"", ""É símbolo da cultura musical russa""]",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
df42056c-8a3e-454c-aeca-73b4d608b85c,Didgeridoo,Sopro,"Instrumento aborígene australiano, tubo longo que produz drone hipnótico. Técnica de respiração circular.",https://images.unsplash.com/photo-1565551808976-d3b5e03f8a09?w=1200&q=80,true,600,2025-10-27 13:33:08.075265,Instrumento sagrado dos aborígenes australianos. Feito de tronco escavado por cupins. Requer respiração circular.,"Austrália (aborígenes), mais de 1500 anos",Sopro Livre,Madeira de eucalipto,Vibração dos lábios + respiração circular,Avançado,{},"[""Feito de eucalipto escavado por cupins"", ""Requer técnica de respiração circular"", ""Tem mais de 1500 anos de história""]",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
df49fd27-9bcd-4462-a0f8-b36f0ff9f97f,Guitarra,corda,🎸 Instrumento de corda elétrica,https://images.unsplash.com/photo-1516924962500-2b4b3b99ea02?w=1200&q=80,true,6,2025-05-30 00:04:22.250942,"A guitarra elétrica moderna nasceu na década de 1930, mas suas raízes remontam ao século XVI com a vihuela espanhola. Leo Fender revolucionou o instrumento em 1950 com a Telecaster, seguida pela icônica Stratocaster em 1954. Gibson contribuiu com a Les Paul em 1952. A guitarra tornou-se o símbolo do rock and roll, blues, jazz e música popular mundial. Desde Hendrix até Eddie Van Halen, passando por B.B. King e Eric Clapton, a guitarra definiu gerações e estilos musicais, sendo o instrumento mais versátil da música moderna.",Espanha (século XVI) / EUA (moderna),Cordas dedilhadas amplificadas,"Madeira (maple, mogno, alder), metal, eletrônicos, plástico",Vibração das cordas captada por pickups magnéticos e amplificada eletronicamente,"Média - acessível para iniciantes, complexa para domínio técnico","{""jack"": ""Conector para cabo de áudio"", ""alça"": ""Correia para sustentar o instrumento"", ""corpo"": ""Corpo sólido de madeira que sustenta hardware e eletrônicos"", ""ponte"": ""Peça que ancora as cordas no corpo"", ""braço"": ""Peça alongada onde se localizam os trastes e cordas"", ""chaves"": ""Controles de volume e tonalidade"", ""cordas"": ""Seis cordas metálicas afinadas em Mi-Lá-Ré-Sol-Si-Mi"", ""cabeça"": ""Extremidade do braço onde ficam as tarraxas"", ""palheta"": ""Acessório para dedilhar as cordas"", ""pickups"": ""Captadores magnéticos que convertem vibração em sinal elétrico"", ""trastes"": ""Divisões metálicas no braço que definem as notas"", ""tarraxas"": ""Mecanismos de afinação na cabeça""}","[""A primeira guitarra elétrica vendida comercialmente foi a Rickenbacker Frying Pan de 1932"", ""Jimi Hendrix tocava uma Stratocaster de destro de cabeça para baixo por ser canhoto"", ""A Les Paul Burst de 1958-1960 é uma das guitarras mais valiosas do mundo"", ""Eddie Van Halen criou a técnica do tapping com as duas mãos"", ""B.B. King nomeou todas suas guitarras de Lucille""]",2025-12-16 00:04:52.501355+00,2025-12-16 00:04:52.501355+00,
