id,instrumento_id,titulo,artista,compositor,ano_performance,video_url,audio_url,genero_musical,dificuldade_execucao,partitura_url,descricao_tecnica,visualizacoes,created_at
4079131f-0c78-4e88-b2de-e8b31ba79491,64b94e98-6ad2-4e7f-9aa0-b57f6bb58df1,Orange Blossom Special,Mark O Connor,Ervin Rouse,1991,https://youtube.com/watch?v=oconnor_orange,,bluegrass,avancado,,"Versão definitiva do clássico fiddle americano, demonstrando a versatilidade do violino na música popular e técnicas específicas do bluegrass.",0,2026-02-13 17:48:24.878397
40881e6d-21cd-4bbc-a632-a4ccf3bbe150,e54b748d-3b1b-48ba-b65e-ec1e476e94ad,Concerto para Violino de Tchaikovsky,Itzhak Perlman,Tchaikovsky,1978,https://youtube.com/watch?v=perlman_tchaikovsky,,classico,avancado,,"Performance legendária do concerto mais popular do repertório violinístico, demonstrando técnica impecável e interpretação emocional profunda.",0,2026-02-13 17:48:24.878397
4088684d-6ed8-4411-b799-531b66b54f46,0e52514e-58c3-463a-a6e4-f71a1439f9b7,Stuff Smith - I se a Muggin,Stuff Smith,Stuff Smith,1936,https://youtube.com/watch?v=stuff_smith_muggin,,jazz,avancado,,"Performance revolucionária que estabeleceu o violino como instrumento legítimo no jazz, com técnicas de swing e improvisação inovadoras.",0,2026-02-13 17:48:24.878397
40c412ef-0cd0-429b-911b-c8d3f3dedd31,ee709f67-e4e4-4f9c-9001-7574e4d8dfa0,Jean-Luc Ponty - Enigmatic Ocean,Jean-Luc Ponty,Jean-Luc Ponty,1977,https://youtube.com/watch?v=ponty_enigmatic,,jazz,avancado,,"Performance pioneira de jazz fusion com violino elétrico, expandindo as possibilidades sonoras do instrumento através da eletrônica.",0,2026-02-13 17:48:24.878397
40e4d4ab-29bb-40cf-963d-b62f8f747c5b,a0f53672-7d87-4ab4-a64f-b551fc1a380d,Stuff Smith - I se a Muggin,Stuff Smith,Stuff Smith,1936,https://youtube.com/watch?v=stuff_smith_muggin,,jazz,avancado,,"Performance revolucionária que estabeleceu o violino como instrumento legítimo no jazz, com técnicas de swing e improvisação inovadoras.",0,2026-02-13 17:48:24.878397
41af3a3a-9f0b-4770-bee7-4f1e2c1abe0c,794f42a6-619a-4ca3-8f1b-c3ac7a9e7a08,Concerto duplo Flauta e Harpa,Jean-Pierre Rampal,Mozart,1978,https://www.youtube.com/watch?v=flauta_perf6,,classico,avancado,,Interação com harpa e articulação refinada.,0,2025-06-15 19:44:57.490283
41fff0e2-39c0-46ce-81f6-e2d24460705b,57d10b2f-c49f-460d-8fab-3da3065c15c2,Jean-Luc Ponty - Enigmatic Ocean,Jean-Luc Ponty,Jean-Luc Ponty,1977,https://youtube.com/watch?v=ponty_enigmatic,,jazz,avancado,,"Performance pioneira de jazz fusion com violino elétrico, expandindo as possibilidades sonoras do instrumento através da eletrônica.",0,2026-02-13 17:48:24.878397
42e64a09-5b48-443c-9975-23c17f19e0b3,bee0f63a-e248-4f2c-9325-0a23cb3c5a8e,Concerto para Violino de Tchaikovsky,Itzhak Perlman,Tchaikovsky,1978,https://youtube.com/watch?v=perlman_tchaikovsky,,classico,avancado,,"Performance legendária do concerto mais popular do repertório violinístico, demonstrando técnica impecável e interpretação emocional profunda.",0,2026-02-13 17:48:24.878397
4341c4f8-7561-4752-8f99-830a2fde1759,11a7bc0c-232f-40dc-92ac-4d15aebd2d52,Orange Blossom Special,Mark O Connor,Ervin Rouse,1991,https://youtube.com/watch?v=oconnor_orange,,bluegrass,avancado,,"Versão definitiva do clássico fiddle americano, demonstrando a versatilidade do violino na música popular e técnicas específicas do bluegrass.",0,2026-02-13 17:48:24.878397
43a15bbb-6385-47ea-ba1b-bca655d43e06,87ee66bf-bb70-4e70-9aa3-4bff514ced4e,Lindsey Stirling - Crystallize,Lindsey Stirling,Lindsey Stirling,2012,https://youtube.com/watch?v=stirling_crystallize,,eletronica,intermediario,,"Fusão inovadora de violino clássico com música eletrônica e dubstep, criando novo subgênero e inspirando uma geração de violinistas.",0,2026-02-13 17:48:24.878397
43af55d5-de79-4680-82cb-46023442afb7,8fbba87d-39e1-4542-b8bb-7c815fdc2b9a,Celtic Woman - She Moved Through the Fair,Máire Ní Chathasaigh,Tradicional,2005,https://youtube.com/watch?v=celtic_woman_fair,,folk,intermediario,,"Performance emocionante de balada tradicional irlandesa, mostrando o violino como narrador de histórias na tradição celta.",0,2026-02-13 17:48:24.878397
46018922-4f72-4f1e-b41c-e855fdeccaab,492f792b-8d0c-46b7-a195-c8c32114696d,Jean-Luc Ponty - Enigmatic Ocean,Jean-Luc Ponty,Jean-Luc Ponty,1977,https://youtube.com/watch?v=ponty_enigmatic,,jazz,avancado,,"Performance pioneira de jazz fusion com violino elétrico, expandindo as possibilidades sonoras do instrumento através da eletrônica.",0,2026-02-13 17:48:24.878397
46b54628-5180-4524-96f4-a9a8f15292b8,794f42a6-619a-4ca3-8f1b-c3ac7a9e7a08,Bach Suite para Flauta Solo,Jeanne Baxtresser,Bach,2005,https://www.youtube.com/watch?v=flauta_perf4,,classico,avancado,,Uso de trinado e controle de respiração.,0,2025-06-15 19:44:57.490283
4792ee67-8e74-4e73-b601-6dae342fd6e3,56f643e0-a3e2-4067-84ac-334c454426f8,Celtic Woman - She Moved Through the Fair,Máire Ní Chathasaigh,Tradicional,2005,https://youtube.com/watch?v=celtic_woman_fair,,folk,intermediario,,"Performance emocionante de balada tradicional irlandesa, mostrando o violino como narrador de histórias na tradição celta.",0,2026-02-13 17:48:24.878397
47aab7b8-f6ff-4945-8f8e-ff5909f1ee89,3702e3f9-bc82-42b6-ae32-c770081b3ec2,As Quatro Estações - Primavera,Anne-Sophie Mutter,Vivaldi,1988,https://youtube.com/watch?v=mutter_vivaldi,,barroco,avancado,,"Interpretação virtuosística da obra mais famosa de Vivaldi, destacando a narrativa musical que retrata sons da natureza através do violino.",0,2026-02-13 17:48:24.878397
48a5e928-8f20-4e93-b131-f42141b3255e,32705505-7727-4d27-b7bd-b08e7c90c233,Orange Blossom Special,Mark O Connor,Ervin Rouse,1991,https://youtube.com/watch?v=oconnor_orange,,bluegrass,avancado,,"Versão definitiva do clássico fiddle americano, demonstrando a versatilidade do violino na música popular e técnicas específicas do bluegrass.",0,2026-02-13 17:48:24.878397
48ba6120-72c4-4e92-9e1d-010798a37ed8,4bc1c064-fa97-43f5-b6d7-d466ca66635d,Lindsey Stirling - Crystallize,Lindsey Stirling,Lindsey Stirling,2012,https://youtube.com/watch?v=stirling_crystallize,,eletronica,intermediario,,"Fusão inovadora de violino clássico com música eletrônica e dubstep, criando novo subgênero e inspirando uma geração de violinistas.",0,2026-02-13 17:48:24.878397
48fbb241-62e6-4d78-be8f-460b1ec527bd,bee0f63a-e248-4f2c-9325-0a23cb3c5a8e,Celtic Woman - She Moved Through the Fair,Máire Ní Chathasaigh,Tradicional,2005,https://youtube.com/watch?v=celtic_woman_fair,,folk,intermediario,,"Performance emocionante de balada tradicional irlandesa, mostrando o violino como narrador de histórias na tradição celta.",0,2026-02-13 17:48:24.878397
4922c3fd-3b04-49b4-a3b5-c01490669aeb,3957c464-86dc-4aa2-9f09-57b5eb2a6c6a,As Quatro Estações - Primavera,Anne-Sophie Mutter,Vivaldi,1988,https://youtube.com/watch?v=mutter_vivaldi,,barroco,avancado,,"Interpretação virtuosística da obra mais famosa de Vivaldi, destacando a narrativa musical que retrata sons da natureza através do violino.",0,2026-02-13 17:48:24.878397
49c7a981-a9f2-45e1-87da-c8a8e3f8d378,0e52514e-58c3-463a-a6e4-f71a1439f9b7,Concerto para Violino de Tchaikovsky,Itzhak Perlman,Tchaikovsky,1978,https://youtube.com/watch?v=perlman_tchaikovsky,,classico,avancado,,"Performance legendária do concerto mais popular do repertório violinístico, demonstrando técnica impecável e interpretação emocional profunda.",0,2026-02-13 17:48:24.878397
49ec156c-1873-4b67-95be-90241f7e9591,1b699036-0f72-4c48-9801-e01f6f25e165,Lindsey Stirling - Crystallize,Lindsey Stirling,Lindsey Stirling,2012,https://youtube.com/watch?v=stirling_crystallize,,eletronica,intermediario,,"Fusão inovadora de violino clássico com música eletrônica e dubstep, criando novo subgênero e inspirando uma geração de violinistas.",0,2026-02-13 17:48:24.878397
4b1753b4-3a66-4149-b978-0b3aa5a1735a,6925f61b-ba48-473a-b69a-e3548036c1df,Orange Blossom Special,Mark O Connor,Ervin Rouse,1991,https://youtube.com/watch?v=oconnor_orange,,bluegrass,avancado,,"Versão definitiva do clássico fiddle americano, demonstrando a versatilidade do violino na música popular e técnicas específicas do bluegrass.",0,2026-02-13 17:48:24.878397
4b3403ea-c2be-4cb0-999f-b6c54ef33a21,9b42a23b-ac7f-42e1-8a04-bde4c525fbde,O Aprendiz de Feiticeiro,Orquestra de Paris,Paul Dukas,2014,https://www.youtube.com/watch?v=oboe_perf4,,classico,intermediario,,Melodias características e articulação clara.,0,2025-06-20 13:36:22.078165
4ba9f231-cd38-4f84-80e0-bb0c72ca2d99,d7c80fe1-ab43-4920-b2aa-d9b4f3ace166,Clarinet Concerto No. 1,Sharon Kam,Weber,2012,https://www.youtube.com/watch?v=clarinete_perf5,,classico,avancado,,Uso avançado de saltos de registro e passagens rápidas.,0,2025-06-15 19:30:04.561852
4bff0e06-5ab4-45aa-898b-c8e3eca02c97,35da6877-2528-4f37-9ab4-b44893ad1dbf,Hilary Hahn - Bach Partita No. 2,Hilary Hahn,Bach,2018,https://youtube.com/watch?v=hahn_bach_partita,,classico,avancado,,"Interpretação moderna de obra barroca clássica, demonstrando como técnicas históricas podem ser revigoradas por artistas contemporâneos.",0,2026-02-13 17:48:24.878397
4c41e7d3-1192-4349-848a-bd66b55d9ec9,8ddb4eea-18b9-4b8f-bb85-16a1f5474f87,Hilary Hahn - Bach Partita No. 2,Hilary Hahn,Bach,2018,https://youtube.com/watch?v=hahn_bach_partita,,classico,avancado,,"Interpretação moderna de obra barroca clássica, demonstrando como técnicas históricas podem ser revigoradas por artistas contemporâneos.",0,2026-02-13 17:48:24.878397
4cdf47c6-617f-4c36-9878-e533ce32407f,56e32061-7ed6-495d-9bc1-00cdb345b02e,Celtic Woman - She Moved Through the Fair,Máire Ní Chathasaigh,Tradicional,2005,https://youtube.com/watch?v=celtic_woman_fair,,folk,intermediario,,"Performance emocionante de balada tradicional irlandesa, mostrando o violino como narrador de histórias na tradição celta.",0,2026-02-13 17:48:24.878397
4d71b927-9611-460c-8099-b43d44feef15,509d6a26-159a-4976-aa46-83f914f930aa,West End Blues,Louis Armstrong,Louis Armstrong,1928,https://www.youtube.com/watch?v=trompete_perf1,,jazz,avancado,,Uso de fraseado complexo e vibrato expressivo.,0,2025-06-16 04:00:10.000819
4db2f78c-eb28-48e3-881c-9744ec930b9f,56e32061-7ed6-495d-9bc1-00cdb345b02e,As Quatro Estações - Primavera,Anne-Sophie Mutter,Vivaldi,1988,https://youtube.com/watch?v=mutter_vivaldi,,barroco,avancado,,"Interpretação virtuosística da obra mais famosa de Vivaldi, destacando a narrativa musical que retrata sons da natureza através do violino.",0,2026-02-13 17:48:24.878397
4ebd4dc2-9097-47e0-8099-8714c0b16821,4c61dc18-2b1e-48c8-8a2e-2c730679d4a5,As Quatro Estações - Primavera,Anne-Sophie Mutter,Vivaldi,1988,https://youtube.com/watch?v=mutter_vivaldi,,barroco,avancado,,"Interpretação virtuosística da obra mais famosa de Vivaldi, destacando a narrativa musical que retrata sons da natureza através do violino.",0,2026-02-13 17:48:24.878397
4ef0c871-ad71-4558-bd71-03f00975f7a8,df42056c-8a3e-454c-aeca-73b4d608b85c,Hilary Hahn - Bach Partita No. 2,Hilary Hahn,Bach,2018,https://youtube.com/watch?v=hahn_bach_partita,,classico,avancado,,"Interpretação moderna de obra barroca clássica, demonstrando como técnicas históricas podem ser revigoradas por artistas contemporâneos.",0,2026-02-13 17:48:24.878397
50b935f7-a656-43a6-a0b6-954feabb14c8,35da6877-2528-4f37-9ab4-b44893ad1dbf,Orange Blossom Special,Mark O Connor,Ervin Rouse,1991,https://youtube.com/watch?v=oconnor_orange,,bluegrass,avancado,,"Versão definitiva do clássico fiddle americano, demonstrando a versatilidade do violino na música popular e técnicas específicas do bluegrass.",0,2026-02-13 17:48:24.878397
50e2bc8f-8dfa-43f1-9aaa-9061096b1155,3702e3f9-bc82-42b6-ae32-c770081b3ec2,Celtic Woman - She Moved Through the Fair,Máire Ní Chathasaigh,Tradicional,2005,https://youtube.com/watch?v=celtic_woman_fair,,folk,intermediario,,"Performance emocionante de balada tradicional irlandesa, mostrando o violino como narrador de histórias na tradição celta.",0,2026-02-13 17:48:24.878397
520c3da0-bf9e-4065-8d09-0b088b79e1f4,4d78c5a4-04bf-452d-b326-83e7c72c10ef,Orange Blossom Special,Mark O Connor,Ervin Rouse,1991,https://youtube.com/watch?v=oconnor_orange,,bluegrass,avancado,,"Versão definitiva do clássico fiddle americano, demonstrando a versatilidade do violino na música popular e técnicas específicas do bluegrass.",0,2026-02-13 17:48:24.878397
527d49ef-6e3c-4755-8ac4-5d1654adfd3c,850c53c4-2ed6-4a12-a4ff-3fbaecd6bf73,Sinfonia Fantástica,Orquestra Filarmônica de Viena,Berlioz,2012,https://www.youtube.com/watch?v=trombone_perf2,,classico,intermediario,,Trombone reforçando as linhas graves e efeitos dramáticos.,0,2025-06-20 15:06:58.188449
528c6c06-724a-4550-8e7f-64a0356b394f,8fbba87d-39e1-4542-b8bb-7c815fdc2b9a,Stuff Smith - I se a Muggin,Stuff Smith,Stuff Smith,1936,https://youtube.com/watch?v=stuff_smith_muggin,,jazz,avancado,,"Performance revolucionária que estabeleceu o violino como instrumento legítimo no jazz, com técnicas de swing e improvisação inovadoras.",0,2026-02-13 17:48:24.878397
52dd6514-9b4e-4cbf-9070-d9c23ed10e53,26cadf44-6d7b-4f9b-85d6-6b2c40715f45,Sax no choro,Proveta,Improvisação,2012,https://www.youtube.com/watch?v=sax_perf7,,popular,intermediario,,Síncopes e fraseado típico do choro.,0,2025-06-16 02:29:10.849734
531f9ea6-8618-4a3a-af11-4a64e11853ae,b73f1d80-3d73-487e-89b8-ab35274a8dd4,Orquestra Sinfônica nº 5,Filarmônica de Berlim,Beethoven,2005,https://www.youtube.com/watch?v=contrabaixo_perf1,,classico,avancado,,Uso do arco em passagens graves e potentes.,0,2025-06-16 05:36:46.170572
536762dc-6506-42e1-b98e-38e73a2d2bfa,35da6877-2528-4f37-9ab4-b44893ad1dbf,Jean-Luc Ponty - Enigmatic Ocean,Jean-Luc Ponty,Jean-Luc Ponty,1977,https://youtube.com/watch?v=ponty_enigmatic,,jazz,avancado,,"Performance pioneira de jazz fusion com violino elétrico, expandindo as possibilidades sonoras do instrumento através da eletrônica.",0,2026-02-13 17:48:24.878397
542a6c60-d620-4ca2-930d-04ce86bf74fc,df168c2e-275a-44ed-9ee7-af356bf724e5,Concerto para Violino de Tchaikovsky,Itzhak Perlman,Tchaikovsky,1978,https://youtube.com/watch?v=perlman_tchaikovsky,,classico,avancado,,"Performance legendária do concerto mais popular do repertório violinístico, demonstrando técnica impecável e interpretação emocional profunda.",0,2026-02-13 17:48:24.878397
54ebf6cd-cc31-49e8-9284-7e8c2f27acf0,e54b748d-3b1b-48ba-b65e-ec1e476e94ad,Orange Blossom Special,Mark O Connor,Ervin Rouse,1991,https://youtube.com/watch?v=oconnor_orange,,bluegrass,avancado,,"Versão definitiva do clássico fiddle americano, demonstrando a versatilidade do violino na música popular e técnicas específicas do bluegrass.",0,2026-02-13 17:48:24.878397
55f0b551-5cf8-4504-a70d-170bdb97b8f4,8bd473f1-7b35-4b9e-869a-17fb73c6e047,Teclado no samba,Eliane Elias,Improvisação,2012,https://www.youtube.com/watch?v=teclado_perf7,,popular,intermediario,,Fraseado com balanço típico do samba.,0,2025-06-15 20:41:08.924393
57481321-9cb3-43ea-b77e-48277749f26e,8ddb4eea-18b9-4b8f-bb85-16a1f5474f87,Jean-Luc Ponty - Enigmatic Ocean,Jean-Luc Ponty,Jean-Luc Ponty,1977,https://youtube.com/watch?v=ponty_enigmatic,,jazz,avancado,,"Performance pioneira de jazz fusion com violino elétrico, expandindo as possibilidades sonoras do instrumento através da eletrônica.",0,2026-02-13 17:48:24.878397
583c4688-6995-4d2d-8d3d-d75c0ccb2dd3,d7c80fe1-ab43-4920-b2aa-d9b4f3ace166,Rhapsody in Blue (trecho inicial),Benny Goodman,Gershwin,1938,https://www.youtube.com/watch?v=clarinete_perf3,,jazz,avancado,,Glissando icônico na abertura da peça.,0,2025-06-15 19:30:04.561852
584527c4-7250-4e3b-a71c-c97973ee5d78,32705505-7727-4d27-b7bd-b08e7c90c233,Jean-Luc Ponty - Enigmatic Ocean,Jean-Luc Ponty,Jean-Luc Ponty,1977,https://youtube.com/watch?v=ponty_enigmatic,,jazz,avancado,,"Performance pioneira de jazz fusion com violino elétrico, expandindo as possibilidades sonoras do instrumento através da eletrônica.",0,2026-02-13 17:48:24.878397
5a73eede-0d90-45f1-8520-cdbe0d1ccbf8,92ecdeff-3480-4f27-85cd-86f12622cf9f,Concerto para Violino de Tchaikovsky,Itzhak Perlman,Tchaikovsky,1978,https://youtube.com/watch?v=perlman_tchaikovsky,,classico,avancado,,"Performance legendária do concerto mais popular do repertório violinístico, demonstrando técnica impecável e interpretação emocional profunda.",0,2026-02-13 17:48:24.878397
5abf7acf-4b2f-4edb-af24-d7f0844469e9,453ca164-6f0e-4554-b008-dd68bf4586c2,Orange Blossom Special,Mark O Connor,Ervin Rouse,1991,https://youtube.com/watch?v=oconnor_orange,,bluegrass,avancado,,"Versão definitiva do clássico fiddle americano, demonstrando a versatilidade do violino na música popular e técnicas específicas do bluegrass.",0,2026-02-13 17:48:24.878397
5b0cb2f3-8c19-4019-9ee8-177ba4112e5e,750450cf-e14e-4f02-944e-b3c1bb0f87a4,Aquarela do Brasil,João Gilberto,Ary Barroso,1958,https://youtube.com/watch?v=aquarela_joao,,Bossa Nova,intermediario,,"Interpretação que definiu o violão na Bossa Nova. Técnicas: batida sincopada, acordes com dissonâncias, voz e violão.",0,2025-06-08 01:08:28.465107
5c3dff86-6e9d-4e6a-a135-3ba0616f86b1,80436b4f-15c1-452f-9442-34e42b5117e4,Celtic Woman - She Moved Through the Fair,Máire Ní Chathasaigh,Tradicional,2005,https://youtube.com/watch?v=celtic_woman_fair,,folk,intermediario,,"Performance emocionante de balada tradicional irlandesa, mostrando o violino como narrador de histórias na tradição celta.",0,2025-06-09 03:42:55.40634
5c8d1e72-fab7-4205-89d4-4ff9f80c4a0e,fb125188-c48e-4d89-a46e-11c3b600dabd,Concerto para Violino de Tchaikovsky,Itzhak Perlman,Tchaikovsky,1978,https://youtube.com/watch?v=perlman_tchaikovsky,,classico,avancado,,"Performance legendária do concerto mais popular do repertório violinístico, demonstrando técnica impecável e interpretação emocional profunda.",0,2026-02-13 17:48:24.878397
5cb8ec5e-55af-4cf5-bf8f-e89162624437,92ecdeff-3480-4f27-85cd-86f12622cf9f,Orange Blossom Special,Mark O Connor,Ervin Rouse,1991,https://youtube.com/watch?v=oconnor_orange,,bluegrass,avancado,,"Versão definitiva do clássico fiddle americano, demonstrando a versatilidade do violino na música popular e técnicas específicas do bluegrass.",0,2026-02-13 17:48:24.878397
5cd8571b-5065-462e-a260-ff0e735b1dc9,9b42a23b-ac7f-42e1-8a04-bde4c525fbde,Improviso contemporâneo,François Leleux,Improviso,2019,https://www.youtube.com/watch?v=oboe_perf5,,contemporaneo,avancado,,Uso de harmônicos e técnicas modernas no improviso.,0,2025-06-20 13:36:22.078165
5d84d582-e7ec-43b3-b7af-251ea11ea414,7b6ae164-dfdf-452d-a5c3-d01554861444,Concerto para Violino de Tchaikovsky,Itzhak Perlman,Tchaikovsky,1978,https://youtube.com/watch?v=perlman_tchaikovsky,,classico,avancado,,"Performance legendária do concerto mais popular do repertório violinístico, demonstrando técnica impecável e interpretação emocional profunda.",0,2026-02-13 17:48:24.878397
5dfe9e7f-a4d2-4bc2-ad55-8796d60cb289,35aff373-706c-47d8-8004-d8edcddb1e0c,Good Times,Bernard Edwards,Bernard Edwards,1979,https://www.youtube.com/watch?v=baixo_perf6,,funk,intermediario,,"Groove clássico de disco music, foco no ritmo e repetição.",0,2025-06-16 04:47:46.049126
5e0eca08-45cb-4c37-af3f-d3cd945d5564,13912e91-7b48-4a8d-82b7-b59515c2a0d3,Hilary Hahn - Bach Partita No. 2,Hilary Hahn,Bach,2018,https://youtube.com/watch?v=hahn_bach_partita,,classico,avancado,,"Interpretação moderna de obra barroca clássica, demonstrando como técnicas históricas podem ser revigoradas por artistas contemporâneos.",0,2026-02-13 17:48:24.878397
5e6a0c75-9060-4248-a663-746bb3ce4b97,a0f53672-7d87-4ab4-a64f-b551fc1a380d,Jean-Luc Ponty - Enigmatic Ocean,Jean-Luc Ponty,Jean-Luc Ponty,1977,https://youtube.com/watch?v=ponty_enigmatic,,jazz,avancado,,"Performance pioneira de jazz fusion com violino elétrico, expandindo as possibilidades sonoras do instrumento através da eletrônica.",0,2026-02-13 17:48:24.878397
5ecb0d0a-0d3c-49b9-8bd5-ea4287703626,4d78c5a4-04bf-452d-b326-83e7c72c10ef,Concerto para Violino de Tchaikovsky,Itzhak Perlman,Tchaikovsky,1978,https://youtube.com/watch?v=perlman_tchaikovsky,,classico,avancado,,"Performance legendária do concerto mais popular do repertório violinístico, demonstrando técnica impecável e interpretação emocional profunda.",0,2026-02-13 17:48:24.878397
5ed2a89d-5d57-46c8-8c4b-60f3f5246693,0b9c8c6b-0e47-471c-b83b-01c931410692,Jean-Luc Ponty - Enigmatic Ocean,Jean-Luc Ponty,Jean-Luc Ponty,1977,https://youtube.com/watch?v=ponty_enigmatic,,jazz,avancado,,"Performance pioneira de jazz fusion com violino elétrico, expandindo as possibilidades sonoras do instrumento através da eletrônica.",0,2026-02-13 17:48:24.878397
5f32ad74-f8d1-43da-9b36-79660c44d2ea,492f792b-8d0c-46b7-a195-c8c32114696d,Lindsey Stirling - Crystallize,Lindsey Stirling,Lindsey Stirling,2012,https://youtube.com/watch?v=stirling_crystallize,,eletronica,intermediario,,"Fusão inovadora de violino clássico com música eletrônica e dubstep, criando novo subgênero e inspirando uma geração de violinistas.",0,2026-02-13 17:48:24.878397
5f44cac2-a33f-4aba-9b17-27ee5728a285,d7c80fe1-ab43-4920-b2aa-d9b4f3ace166,Clarinet Polka,Artie Shaw,Tradicional,1940,https://www.youtube.com/watch?v=clarinete_perf6,,popular,medio,,Articulação clara e fraseado rápido.,0,2025-06-15 19:30:04.561852
5f5e4b20-020a-4d0d-ae5b-3a82dda08e4b,6b11dc1a-295f-4458-9c08-2bcec09ff3ec,As Quatro Estações - Primavera,Anne-Sophie Mutter,Vivaldi,1988,https://youtube.com/watch?v=mutter_vivaldi,,barroco,avancado,,"Interpretação virtuosística da obra mais famosa de Vivaldi, destacando a narrativa musical que retrata sons da natureza através do violino.",0,2026-02-13 17:48:24.878397
5f9ec9d6-ff2c-4d96-9c39-9659439cf611,4c61dc18-2b1e-48c8-8a2e-2c730679d4a5,Stuff Smith - I se a Muggin,Stuff Smith,Stuff Smith,1936,https://youtube.com/watch?v=stuff_smith_muggin,,jazz,avancado,,"Performance revolucionária que estabeleceu o violino como instrumento legítimo no jazz, com técnicas de swing e improvisação inovadoras.",0,2026-02-13 17:48:24.878397
5fb7c1d2-f045-42e1-acec-780425589ec2,e54b748d-3b1b-48ba-b65e-ec1e476e94ad,Hilary Hahn - Bach Partita No. 2,Hilary Hahn,Bach,2018,https://youtube.com/watch?v=hahn_bach_partita,,classico,avancado,,"Interpretação moderna de obra barroca clássica, demonstrando como técnicas históricas podem ser revigoradas por artistas contemporâneos.",0,2026-02-13 17:48:24.878397
605f87d1-d879-49de-9c7e-f56d334fc229,794f42a6-619a-4ca3-8f1b-c3ac7a9e7a08,Concerto para Flauta em Ré maior,Emmanuel Pahud,Mozart,2015,https://www.youtube.com/watch?v=flauta_perf1,,classico,avancado,,Domínio de articulação e registro agudo.,0,2025-06-15 19:44:57.490283
60744ab9-09fa-483b-8d70-a4504efb5b08,ab9720a5-1973-484e-9a44-d4aa62594336,La Campanella,Franz Liszt,Franz Liszt,1851,https://youtube.com/watch?v=campanella,,Romântico,avancado,,"Transcrição virtuosística de Paganini. Técnicas: saltos, oitavas, velocidade, precisão técnica extrema.",0,2025-06-08 18:58:23.268751
60844c4f-07fa-4f8b-aa67-b2427a053733,87ee66bf-bb70-4e70-9aa3-4bff514ced4e,Concerto para Violino de Tchaikovsky,Itzhak Perlman,Tchaikovsky,1978,https://youtube.com/watch?v=perlman_tchaikovsky,,classico,avancado,,"Performance legendária do concerto mais popular do repertório violinístico, demonstrando técnica impecável e interpretação emocional profunda.",0,2026-02-13 17:48:24.878397
60dad27a-4c01-4c29-8752-e7d4a9f9a217,1f8c0a22-f3fc-4f51-8938-6e1cc6e24f85,Hilary Hahn - Bach Partita No. 2,Hilary Hahn,Bach,2018,https://youtube.com/watch?v=hahn_bach_partita,,classico,avancado,,"Interpretação moderna de obra barroca clássica, demonstrando como técnicas históricas podem ser revigoradas por artistas contemporâneos.",0,2026-02-13 17:48:24.878397
61ae4135-854f-439a-aa55-1aa61894c437,92ecdeff-3480-4f27-85cd-86f12622cf9f,Hilary Hahn - Bach Partita No. 2,Hilary Hahn,Bach,2018,https://youtube.com/watch?v=hahn_bach_partita,,classico,avancado,,"Interpretação moderna de obra barroca clássica, demonstrando como técnicas históricas podem ser revigoradas por artistas contemporâneos.",0,2026-02-13 17:48:24.878397
61afcf40-6816-43b9-814e-457214dda61d,3e02292d-bd2f-46ed-9b9e-a0c8b0acd996,Orange Blossom Special,Mark O Connor,Ervin Rouse,1991,https://youtube.com/watch?v=oconnor_orange,,bluegrass,avancado,,"Versão definitiva do clássico fiddle americano, demonstrando a versatilidade do violino na música popular e técnicas específicas do bluegrass.",0,2026-02-13 17:48:24.878397
61fa4aee-59a4-4965-a0d9-cea8447164f0,492f792b-8d0c-46b7-a195-c8c32114696d,Celtic Woman - She Moved Through the Fair,Máire Ní Chathasaigh,Tradicional,2005,https://youtube.com/watch?v=celtic_woman_fair,,folk,intermediario,,"Performance emocionante de balada tradicional irlandesa, mostrando o violino como narrador de histórias na tradição celta.",0,2026-02-13 17:48:24.878397
622624d3-492f-4c74-9f5f-63569115ae2b,26cadf44-6d7b-4f9b-85d6-6b2c40715f45,Concerto Clássico para Saxofone,Marcel Mule,Glazunov,1950,https://www.youtube.com/watch?v=sax_perf3,,classico,avancado,,Execução precisa com articulação refinada.,0,2025-06-16 02:29:10.849734
62895c75-8fe1-4b01-8eaf-98cc97041966,9a5e0eac-114e-4173-90af-32b55c870675,Stuff Smith - I se a Muggin,Stuff Smith,Stuff Smith,1936,https://youtube.com/watch?v=stuff_smith_muggin,,jazz,avancado,,"Performance revolucionária que estabeleceu o violino como instrumento legítimo no jazz, com técnicas de swing e improvisação inovadoras.",0,2026-02-13 17:48:24.878397
62a65b56-d338-4c44-ae3d-d9a887d02b36,82052c70-0a9d-4d94-873e-3b402e032f55,Stuff Smith - I se a Muggin,Stuff Smith,Stuff Smith,1936,https://youtube.com/watch?v=stuff_smith_muggin,,jazz,avancado,,"Performance revolucionária que estabeleceu o violino como instrumento legítimo no jazz, com técnicas de swing e improvisação inovadoras.",0,2026-02-13 17:48:24.878397
643136bb-77a6-44fa-9394-ab77191a80f0,13912e91-7b48-4a8d-82b7-b59515c2a0d3,As Quatro Estações - Primavera,Anne-Sophie Mutter,Vivaldi,1988,https://youtube.com/watch?v=mutter_vivaldi,,barroco,avancado,,"Interpretação virtuosística da obra mais famosa de Vivaldi, destacando a narrativa musical que retrata sons da natureza através do violino.",0,2026-02-13 17:48:24.878397
