id,nome_completo,nome_artistico,data_nascimento,data_falecimento,pais_nascimento,cidade_nascimento,periodo_id,biografia_curta,biografia_completa,principais_obras,estilo_musical,instrumentos_tocados,curiosidades,foto_url,audio_assinatura_url,nivel_importancia,tags,ativo,created_at
8ac10d5e-503e-4a46-a976-f79e987686f3,Francisca Edwiges Neves Gonzaga,Chiquinha Gonzaga,1847-10-17,1935-02-28,Brasil,,b0bef9be-0afc-4319-a8fe-a117f44e2dc9,"Primeira compositora popular brasileira de destaque. Pioneira em direitos autorais. Compôs mais de 2000 obras, incluindo a primeira marchinha de carnaval. Ativista abolicionista.","Chiquinha Gonzaga foi revolucionária em todos os sentidos. Em uma época em que mulheres não tinham direitos, divorciou-se, perdeu a guarda dos filhos e tornou-se pianeira profissional. Compôs ""Ó Abre Alas"" (1899), a primeira marchinha de carnaval do Brasil. Foi abolicionista e republicana fervorosa. Fundou a Sociedade Brasileira de Autores Teatrais (SBAT), lutando pelos direitos autorais dos compositores. Compôs mais de 2000 músicas, incluindo operetas, maxixes, valsas e choros. Tocou piano até os 87 anos, sendo uma das artistas mais longevas e produtivas do Brasil.","[""Ó Abre Alas"",""Forrobodó"",""Corta-Jaca""]","Choro, Maxixe, Marchinha",,"[{""texto"": ""Em uma época dominada por homens, Chiquinha quebrou todas as barreiras: divorciou-se, perdeu os filhos, e tornou-se pianeira profissional, algo escandaloso para a sociedade imperial."", ""titulo"": ""Primeira compositora brasileira""}, {""texto"": ""Fundou a Sociedade Brasileira de Autores Teatrais (1917), primeira organização de direitos autorais do Brasil, garantindo que compositores fossem pagos por suas obras."", ""titulo"": ""Criadora de SBAT""}]",,,5,,true,2025-12-14 20:49:33.510717+00
8d121f8d-363a-4825-9eca-d62553d1ea53,Johann Sebastian Bach,J.S. Bach,1685-03-21,1750-07-28,Alemanha,Eisenach,d8c30e03-788e-4a90-970c-7585963b3949,"Mestre supremo do contraponto e da fuga, organista virtuoso considerado o maior compositor de todos os tempos","Johann Sebastian Bach nasceu em Eisenach em 1685, em uma família de músicos. Ficou órfão aos 10 anos e foi criado pelo irmão mais velho. Trabalhou como organista em várias igrejas e capelas, incluindo a Thomaskirche em Leipzig, onde passou seus últimos 27 anos. Casou-se duas vezes e teve 20 filhos, dos quais 4 se tornaram compositores importantes. Bach dominou todos os gêneros musicais de sua época, exceto ópera. Sua obra representa o ápice do Barroco alemão, unindo profunda espiritualidade luterana com maestria técnica insuperável. Apesar de ter caído no esquecimento após sua morte, foi redescoberto por Mendelssohn no século XIX e hoje é reconhecido como um dos maiores gênios da música ocidental. Sua influência se estende de Mozart e Beethoven até o jazz e a música contemporânea.","[""O Cravo Bem Temperado (48 prelúdios e fugas, BWV 846-893)"",""Concertos de Brandemburgo (6 concertos, BWV 1046-1051)"",""Missa em Si menor (BWV 232)"",""Paixão segundo São Mateus (BWV 244)"",""Paixão segundo São João (BWV 245)"",""Tocata e Fuga em Ré menor (BWV 565)"",""Variações Goldberg (BWV 988)"",""Suites para violoncelo solo (BWV 1007-1012)"",""Arte da Fuga (BWV 1080)"",""Oratório de Natal (BWV 248)"",""Oferenda Musical (BWV 1079)""]",Barroco tardio alemão,"[""Órgão"",""Cravo"",""Violino"",""Viola""]","[{""texto"": ""Bach compôs 48 prelúdios e fugas em todas as 24 tonalidades maiores e menores para demonstrar as vantagens do temperamento igual, revolucionando a afinação dos teclados."", ""titulo"": ""O Cravo Bem Temperado"", ""imagem_url"": null}, {""texto"": ""A família Bach produziu mais de 50 músicos notáveis ao longo de 7 gerações. Quatro de seus filhos - Wilhelm Friedemann, Carl Philipp Emanuel, Johann Christoph Friedrich e Johann Christian - tornaram-se compositores famosos."", ""titulo"": ""Família Musical"", ""imagem_url"": null}, {""texto"": ""Bach era fã de café e escreveu a Cantata do Café BWV 211, uma obra cômica sobre o vício em café de uma jovem. Leipzig tinha diversos cafés onde Bach apresentava suas cantatas seculares."", ""titulo"": ""Cafeína e Composição"", ""imagem_url"": null}, {""texto"": ""A Arte da Fuga, sua última obra incompleta, explora todas as possibilidades contrapontísticas de um único tema. A obra termina abruptamente quando Bach, já cego, ditou os últimos compassos antes de morrer."", ""titulo"": ""Mestre da Fuga"", ""imagem_url"": null}]",https://upload.wikimedia.org/wikipedia/commons/6/6a/Johann_Sebastian_Bach.jpg,https://open.spotify.com/track/7FXj4iE4nWKZR1bJXUd5SU,5,"[""barroco"",""contraponto"",""fuga"",""orgao"",""alemao"",""sacro"",""luterano"",""bwv""]",true,2025-10-09 02:04:40.115836+00
9148c439-1fbe-45d0-beed-56e97f6cf026,Wolfgang Amadeus Mozart,W.A. Mozart,1756-01-27,1791-12-05,Áustria,Salzburgo,f8ed8ab3-ef44-47e5-8a3f-80b4dd60f89a,"Gênio precoce que dominou todos os gêneros musicais, criando obras de perfeição formal e beleza melódica incomparáveis","Wolfgang Amadeus Mozart nasceu em Salzburgo em 1756. Prodígio musical incomparável, compunha desde os 5 anos e aos 6 já excursionava pelas cortes europeias com sua irmã Nannerl. Seu pai Leopold, também compositor, educou-o rigorosamente. Mozart dominou todos os gêneros: 41 sinfonias, 27 concertos para piano, 23 óperas, música sacra, quartetos de cordas e sonatas. Sua capacidade de memorização era lendária - copiou de memória o Miserere de Allegri após uma única audição. Em 1781, rompeu com o Arcebispo de Salzburgo e tornou-se músico freelancer em Viena, uma decisão ousada para a época. Casou-se com Constanze Weber em 1782. Apesar do sucesso artístico, enfrentou dificuldades financeiras e morreu prematuramente aos 35 anos, deixando o Réquiem inacabado. Sua música une perfeição formal com profunda expressividade emocional.","[""Réquiem em Ré menor (K. 626)"",""Sinfonia nº 40 em Sol menor (K. 550)"",""Sinfonia nº 41 Júpiter (K. 551)"",""Concerto para Piano nº 21 em Dó maior (K. 467)"",""Concerto para Piano nº 23 em Lá maior (K. 488)"",""As Bodas de Fígaro (ópera, K. 492)"",""Don Giovanni (ópera, K. 527)"",""A Flauta Mágica (ópera, K. 620)"",""Sonata para Piano nº 11 em Lá maior (marcha turca, K. 331)"",""Pequena Serenata Noturna (K. 525)"",""Quinteto para Clarinete em Lá maior (K. 581)""]",Classicismo vienense,"[""Piano"",""Violino"",""Viola"",""Cravo""]","[{""texto"": ""Mozart compôs sua primeira sinfonia aos 8 anos. Aos 14, escreveu a ópera Mitridate Re di Ponto com 22 árias complexas, executada 22 vezes consecutivas em Milão com enorme sucesso."", ""titulo"": ""O Prodígio de Salzburgo"", ""imagem_url"": null}, {""texto"": ""Após ouvir uma única vez o Miserere de Allegri no Vaticano - obra cuja cópia era proibida sob pena de excomunhão - Mozart transcreveu-a completamente de memória aos 14 anos."", ""titulo"": ""Memória Fotográfica Musical"", ""imagem_url"": null}, {""texto"": ""Mozart era maçom e sua última ópera A Flauta Mágica está repleta de simbolismo maçônico. O número 3 sagrado na maçonaria aparece repetidamente: 3 acordes de abertura, 3 meninos, 3 damas, 3 templos."", ""titulo"": ""A Flauta Mágica Maçônica"", ""imagem_url"": null}, {""texto"": ""Mozart morreu subitamente aos 35 anos. O diagnóstico mais aceito é febre reumática, mas teorias conspiratórias incluindo envenenamento por Salieri persistem. Foi enterrado em vala comum, costume da época."", ""titulo"": ""Morte Misteriosa"", ""imagem_url"": null}]",https://upload.wikimedia.org/wikipedia/commons/1/1e/Wolfgang-amadeus-mozart_1.jpg,https://open.spotify.com/track/4KnKN7dWdNJPIGGmqvtOaZ,5,"[""classico"",""piano"",""sinfonia"",""opera"",""viena"",""genio"",""prodigio""]",true,2025-10-09 02:04:40.115836+00
9beb6a1a-96e6-4434-9e29-dad1417dade2,Rentarō Taki,Taki,1879-11-24,1903-06-29,Japão,,17bf83a0-e91e-4983-915f-51ace4da29ea,"Primeiro compositor japonês a estudar música ocidental profissionalmente. Suas canções líricas mesclam sensibilidade japonesa com técnicas europeias. Morreu jovem, mas deixou legado importante.","Rentarō Taki foi pioneiro na fusão da música ocidental com a sensibilidade japonesa. Estudou no Conservatório de Música de Tóquio, onde aprendeu piano e composição ocidental. Suas composições, especialmente ""Kōjō no Tsuki"" (Lua sobre Castelo em Ruínas), tornaram-se parte do coração cultural japonês. Morreu tragicamente aos 23 anos de tuberculose, mas suas poucas obras criaram um modelo para gerações de compositores japoneses que buscavam unir duas tradições musicais.","[""Kōjō no Tsuki (Lua sobre castelo em ruínas)"",""Hana (Flores)""]","Lied japonês, Canção artística",,"[{""texto"": ""Taki morreu jovem de tuberculose, mas suas canções tornaram-se eternamente populares no Japão. Kōjō no Tsuki é ensinada em todas as escolas japonesas."", ""titulo"": ""Morreu aos 23 anos""}, {""texto"": ""Suas composições usam harmonia ocidental mas mantêm a alma melancólica das escalas pentatônicas japonesas, criando um estilo único que definiu a canção japonesa moderna."", ""titulo"": ""Ponte entre dois mundos""}]",,,4,,true,2025-12-14 20:49:33.510717+00
a3707aa4-7707-43de-bcd1-493e38f77dc6,Tōru Takemitsu,Takemitsu,1930-10-08,1996-02-20,Japão,,cb79f2bb-813a-485c-a6c8-2000fced9334,Compositor mais influente do Japão pós-guerra. Mesclou técnicas de vanguarda ocidental com estética japonesa. Compôs para filmes de Kurosawa e para principais orquestras mundiais.,"Tōru Takemitsu é considerado o maior compositor japonês do século XX. Autodidata, foi profundamente influenciado por Debussy e pela música concreta francesa, mas sempre manteve conexão profunda com a estética japonesa do ma (間 - espaço/silêncio). Suas obras como ""November Steps"" combinam orquestra ocidental com instrumentos tradicionais como biwa e shakuhachi. Compôs mais de 90 trilhas sonoras para cinema, incluindo filmes de Akira Kurosawa. Suas composições são tocadas pelas principais orquestras mundiais.","[""November Steps"",""Requiem for Strings"",""From Me Flows What You Call Time""]","Música contemporânea, Avant-garde, Trilhas sonoras",,"[{""texto"": ""Takemitsu incorporou o conceito japonês de ma - o espaço e silêncio significativo - em sua música. Para ele, o silêncio não era ausência, mas presença."", ""titulo"": ""O conceito de Ma (間)""}, {""texto"": ""Compôs música para filmes de Akira Kurosawa, incluindo \""Ran\"" e \""Kagemusha\"", levando a música japonesa contemporânea ao cinema mundial."", ""titulo"": ""Trilhas para Kurosawa""}]",,,5,,true,2025-12-14 20:49:33.510717+00
aa7603a5-6982-4a13-b7ae-002e2f0ce8e3,Caetano Emanuel Viana Teles Veloso,Caetano Veloso,1942-08-07,,Brasil,,480e5257-9aca-48e8-971f-f19794fc0dcf,"Líder do movimento Tropicália. Revolucionou a MPB misturando rock, baião, samba e vanguarda. Exilado pela ditadura. Sua obra questiona e reinventa continuamente a música brasileira.","Caetano Veloso é um dos artistas mais importantes da cultura brasileira. Nascido em Santo Amaro da Purificação, Bahia, foi líder do movimento Tropicália (1967-68), que revolucionou a música brasileira ao incorporar rock, guitarras elétricas, poesia concreta e antropofagia oswaldiana. ""Alegria, Alegria"" e ""Tropicália"" chocaram e renovaram a MPB. Preso e exilado pela ditadura militar (1969-72), viveu em Londres. Sua obra é marcada pela experimentação constante e reflexão sobre identidade brasileira. Além de músico, é ensaísta e pensador cultural. Influenciou gerações de artistas e continua produzindo aos 80 anos.","[""Tropicália"",""Alegria, Alegria"",""Sampa"",""O Quereres"",""Cucurrucucu Paloma""]","Tropicália, MPB, Rock, Experimental",,"[{""texto"": ""Em 1968, foi preso pela ditadura militar junto com Gilberto Gil. Depois de meses presos, foram exilados. Viveu em Londres de 1969 a 1972."", ""titulo"": ""Prisão e exílio""}, {""texto"": ""O movimento Tropicália retomou a ideia de antropofagia de Oswald de Andrade: devorar influências estrangeiras e recriá-las com identidade brasileira."", ""titulo"": ""Tropicália antropofágica""}]",,,5,,true,2025-12-14 20:49:33.510717+00
b42d30f0-d927-4ead-aee2-38b4800e79fc,Marcus Vinícius da Cruz e Mello Moraes,Vinicius de Moraes,1913-10-19,1980-07-09,Brasil,Rio de Janeiro,798ce272-a0af-40a3-97c5-11b83fe0addb,O poetinha da Bossa Nova. Diplomata-poeta que escreveu as letras mais belas da música brasileira,"Vinicius de Moraes (1913-1980), O Poetinha, foi poeta, dramaturgo, diplomata e letrista brasileiro. Formou-se em Direito, entrou no Itamaraty (diplomacia), serviu em Los Angeles, Paris, Montevidéu. Paralelamente, carreira literária: 9 livros de poesia, peças teatrais (Orfeu da Conceição, 1956, com Tom Jobim). Em 1958, com Jobim e João Gilberto, criou a Bossa Nova: fusão de samba, jazz, poesia. Parcerias principais: Tom Jobim (Garota de Ipanema, Chega de Saudade, Insensatez, Águas de Março), Baden Powell (Afro-sambas: Berimbau, Canto de Ossanha), Toquinho (Aquarela, Regra Três), Carlos Lyra. Letras poéticas sobre amor (especialmente feminino: Garota, Chega de Saudade, Se Todos Fossem Iguais a Você), natureza, Rio, existência. Foi casado 9 vezes (Eu sou um chato com as mulheres). Deixou diplomacia (1969) para dedicar-se à música. Shows com Toquinho (1970s) foram fenômeno. Morreu de edema pulmonar aos 66 anos. Legado: elevou letra de música popular a poesia sofisticada.","[""Garota de Ipanema (com Tom Jobim)"",""Chega de Saudade (com Tom Jobim)"",""Águas de Março (com Tom Jobim)"",""Berimbau (com Baden Powell)"",""Canto de Ossanha (com Baden Powell)"",""Aquarela (com Toquinho)"",""Insensatez (com Tom Jobim)"",""A Felicidade (com Tom Jobim)"",""Se Todos Fossem Iguais a Você"",""Samba da Benção (com Baden Powell)""]","Bossa Nova, MPB",[],"[{""texto"": ""Casou-se 9 vezes, dizendo: Sou um chato com as mulheres. Suas paixões e desilusões amorosas inspiraram letras inesquecíveis sobre amor, felicidade, saudade, mulheres."", ""titulo"": ""9 casamentos"", ""categoria"": ""vida_pessoal""}, {""texto"": ""Era diplomata de carreira (Itamaraty) mas em 1969, aos 56 anos, deixou diplomacia para dedicar-se integralmente à música. Shows com Toquinho nos anos 70 foram fenômeno nacional."", ""titulo"": ""Diplomata que virou músico"", ""categoria"": ""carreira""}]",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Vinicius_de_Moraes_1970.jpg/800px-Vinicius_de_Moraes_1970.jpg,https://www.youtube.com/watch?v=j8VPmtyaHwA,4,"[""bossa_nova"",""brasileiro"",""poeta"",""letrista"",""mpb""]",true,2025-10-09 02:50:34.631005+00
b75a281f-371d-418b-9b84-4095631e2524,Sergei Vasilyevich Rachmaninoff,Rachmaninoff,1873-04-01,1943-03-28,Rússia,Semyonovo,e8ce8fcc-5d20-4557-be06-c908b975e141,Último grande romântico. Pianista virtuoso com mãos enormes que criou concertos de dificuldade lendária,"Sergei Rachmaninoff (1873-1943) foi o último grande compositor romântico e um dos maiores pianistas da história. Estudou no Conservatório de Moscou, graduando-se com medalha de ouro. Primeira Sinfonia (1897) foi desastre (mal regida), causando depressão severa por 3 anos. Recuperou-se com hipnoterapia, compondo Concerto para Piano nº 2 (1901), sua obra mais popular. Tinha mãos enormes (podia alcançar 13 teclas, uma terça décima), permitindo acordes impossíveis. Após Revolução Russa (1917), exilou-se permanentemente, estabelecendo-se nos EUA (1918). Viveu de concertos como pianista virtuose. Principais obras: 4 concertos para piano (nº 2 e nº 3 supremos), Rapsódia sobre um Tema de Paganini (24 variações), 3 sinfonias, Vésperas (música sacra ortodoxa), Prelúdios. Estilo: melancolia russa, melodias extensas, harmonias ricas, virtuosismo pianístico extremo. Gravou extensivamente (78 RPM). Morreu de câncer aos 69 anos na Califórnia. Legado: ponte entre romantismo do século XIX e século XX.","[""Concerto para Piano nº 2 em Dó menor Op. 18"",""Concerto para Piano nº 3 em Ré menor Op. 30"",""Rapsódia sobre um Tema de Paganini Op. 43"",""Prelúdio em Dó sustenido menor Op. 3 nº 2"",""Vocalise Op. 34 nº 14"",""Sinfonia nº 2 em Mi menor Op. 27"",""Vésperas Op. 37"",""Sonata para Piano nº 2"",""Prelúdios Op. 23 (10 peças)"",""Momento Musical Op. 16""]",Romantismo tardio,"[""Piano""]","[{""texto"": ""Tinha mãos enormes que podiam alcançar 13 teclas (uma terça décima). Pessoa média alcança oitava (8 teclas). Isso permitia acordes impossíveis para outros pianistas, especialmente no Concerto nº 3."", ""titulo"": ""Mãos gigantescas"", ""categoria"": ""virtuose""}, {""texto"": ""Após fracasso da 1ª Sinfonia (1897), entrou em depressão por 3 anos, incapaz de compor. Curou-se com hipnoterapia do Dr. Nikolai Dahl, a quem dedicou o Concerto nº 2."", ""titulo"": ""Depressão curada por hipnose"", ""categoria"": ""saude""}]",https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Sergei_Rachmaninoff_cph.3a40575.jpg/800px-Sergei_Rachmaninoff_cph.3a40575.jpg,https://www.youtube.com/watch?v=rEGOihjqO9w,4,"[""romantico"",""russo"",""piano"",""virtuose"",""concerto""]",true,2025-10-09 02:50:34.631005+00
bb281b5c-b3c7-4494-aecb-c328ab88defe,Johannes Brahms,,1833-05-07,1897-04-03,Alemanha,Hamburgo,e8ce8fcc-5d20-4557-be06-c908b975e141,Mestre da forma clássica com alma romântica. Sucessor de Beethoven na tradição sinfônica alemã,"Johannes Brahms (1833-1897) representa a síntese perfeita entre forma clássica e expressão romântica. Nasceu em Hamburgo, filho de músico pobre. Aos 20 anos conheceu Robert Schumann, que proclamou Brahms como sucessor de Beethoven no artigo ""Novas Vias"" (1853). Após suicídio frustrado de Schumann (1854), Brahms apoiou Clara Schumann, desenvolvendo amor platônico eterno. Estabeleceu-se em Viena (1862), cidade de Beethoven. Compôs 4 sinfonias monumentais (1ª estreou quando tinha 43 anos, após 20 anos de trabalho), 2 concertos para piano, concerto para violino, Concerto Duplo, Requiem Alemão (1868, em vernáculo ao invés de latim), música de câmara suprema (quintetos, sextetos), variações pianísticas (sobre tema de Paganini, de Handel), mais de 200 lieder. Era perfeccionista extremo, destruindo muitas obras. Conservador na forma (manteve tonalidade, formas clássicas) mas inovador na elaboração temática e desenvolvimento motívico. Amizade com Clara Schumann durou 40 anos (nunca se casaram). Rivalidade musical com Wagner: Brahms representava tradição clássica ""absoluta"", Wagner a ópera e o ""futuro"". Apoiado por crítico Eduard Hanslick. Tinha barba característica. Morreu de câncer de fígado aos 63 anos. É o B do ""três Bs"" alemães (Bach, Beethoven, Brahms).","[""Sinfonia nº 1 em Dó menor Op. 68"",""Sinfonia nº 4 em Mi menor Op. 98"",""Requiem Alemão Op. 45"",""Concerto para Piano nº 2 em Si bemol maior Op. 83"",""Concerto para Violino em Ré maior Op. 77"",""Variações sobre um Tema de Haydn Op. 56a"",""Danças Húngaras (21 peças)"",""Quinteto para Clarinete em Si menor Op. 115"",""Canção de Ninar Op. 49 nº 4"",""Variações sobre um Tema de Paganini Op. 35""]",Romantismo conservador alemão,"[""Piano""]","[{""texto"": ""Levou mais de 20 anos para completar a Sinfonia nº 1, atormentado pela sombra de Beethoven. Quando finalmente estreou (1876), crítico Hans von Bülow chamou-a de A Décima Sinfonia de Beethoven."", ""titulo"": ""20 anos para completar 1ª sinfonia"", ""categoria"": ""perfeccionismo""}, {""texto"": ""Apaixonou-se por Clara Schumann (14 anos mais velha, casada com seu mentor Robert) quando tinha 20 anos. Após morte de Robert, permaneceram íntimos por 40 anos mas nunca casaram. Brahms nunca se casou."", ""titulo"": ""Amor eterno por Clara Schumann"", ""categoria"": ""vida_pessoal""}, {""texto"": ""Liderou facção conservadora contra os progressistas wagnerianos. Wagner representava música do futuro (ópera, leitmotiv), Brahms a música absoluta clássica (sinfonia, câmara). Debate dividiu Europa musical."", ""titulo"": ""Guerra Brahms vs Wagner"", ""categoria"": ""rivalidade""}]",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Johannes_Brahms_1889.jpg/800px-Johannes_Brahms_1889.jpg,https://www.youtube.com/watch?v=EQOJRloIdx4,5,"[""romantico"",""alemao"",""sinfonia"",""classico"",""conservador""]",true,2025-10-09 02:15:02.70535+00
bb314e0e-90fb-409e-a57a-b190e71fce7c,Antonio Lucio Vivaldi,Vivaldi,1678-03-04,1741-07-28,Itália,Veneza,d8c30e03-788e-4a90-970c-7585963b3949,"Compositor e violinista italiano. Conhecido como ""Il Prete Rosso"" (O Padre Ruivo), autor de As Quatro Estações.","Antonio Vivaldi foi um compositor e virtuoso violinista italiano do período Barroco. Nasceu em Veneza em 1678. Ordenado sacerdote católico, ficou conhecido como ""Il Prete Rosso"" devido aos seus cabelos ruivos. Trabalhou como professor de violino no Ospedale della Pietà, um orfanato para meninas. Compôs mais de 500 concertos, sendo As Quatro Estações sua obra mais famosa. Revolucionou o concerto barroco, estabelecendo a forma de três movimentos (rápido-lento-rápido). Sua música influenciou profundamente Bach, que transcreveu vários de seus concertos.","[""As Quatro Estações"",""Gloria em Ré maior"",""Concerto para Mandolim""]",Barroco Veneziano,"[""violino"",""cravo""]","{""fatos"": [{""texto"": ""Era sacerdote católico, mas raramente celebrava missa devido a problemas de saúde. Seus cabelos ruivos lhe renderam o apelido de Il Prete Rosso."", ""titulo"": ""O Padre Ruivo""}, {""texto"": ""Ensinou música para meninas órfãs em Veneza, criando uma das melhores orquestras femininas da Europa."", ""titulo"": ""Mestre das Meninas""}]}",,,5,"[""barroco"",""violino"",""concerto""]",true,2025-12-15 02:37:56.378902+00
c8821384-584a-4915-9655-1c710406201c,Gustav Mahler,,1860-07-07,1911-05-18,Império Austro-Húngaro (atual Tchéquia),Kaliště,e8ce8fcc-5d20-4557-be06-c908b975e141,Último grande sinfonista romântico. Sinfonias monumentais que abraçam todo universo de emoções humanas,"Gustav Mahler (1860-1911) foi o último grande sinfonista do romantismo e um dos maiores maestros de todos os tempos. Judeu nascido na Boêmia (Império Austro-Húngaro), estudou no Conservatório de Viena. Maestro da Ópera de Viena (1897-1907), depois em Nova York. Revolucionou regência com ensaios meticulosos. Como compositor, dedicou-se a sinfonias (9 completas + 10ª inacabada) e Lieder com orquestra (Das Lied von der Erde). Estilo: expansão extrema da tonalidade, longas melodias, contraponto complexo, citações e marchas. Vida pessoal trágica: perda da filha, casamento turbulento com Alma. Morte prematura aos 50 por endocardite. Redescoberto no século XX por Bernstein; hoje é onipresente nas salas de concerto.","[""Sinfonia nº 2 Ressurreição"",""Sinfonia nº 5 (Adagietto)"",""Das Lied von der Erde (A Canção da Terra)"",""Sinfonia nº 1 Titã"",""Kindertotenlieder (Canções sobre a Morte de Crianças)"",""Sinfonia nº 8 Sinfonia dos Mil"",""Sinfonia nº 9"",""Sinfonia nº 3"",""Sinfonia nº 4"",""Lieder eines fahrenden Gesellen""]","Romantismo tardio, pós-romantismo","[""Piano""]","[{""texto"": ""A Sinfonia nº 8 ganhou o apelido por requerer enormes forças: orquestra, dois coros, coro infantil e oito solistas."", ""titulo"": ""Sinfonia dos Mil"", ""categoria"": ""obra""}, {""texto"": ""Trabalhava como maestro o ano todo e compunha no verão em cabanas isoladas. Mesmo assim, criou um corpus monumental."", ""titulo"": ""Compositor no verão"", ""categoria"": ""processo""}, {""texto"": ""No século XX, Leonard Bernstein foi crucial para a difusão global de Mahler, gravando sinfonias e popularizando sua estética."", ""titulo"": ""Redescoberta por Bernstein"", ""categoria"": ""legado""}]",https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Gustav_Mahler_1909.jpg/800px-Gustav_Mahler_1909.jpg,https://www.youtube.com/watch?v=sHsFIv8VA7w,5,"[""romantico"",""pos_romantico"",""sinfonia"",""maestro"",""austria""]",true,2025-10-09 02:22:14.349741+00
d2489059-8725-4e79-a729-8b14002578c0,Dmitri Dmitriyevich Shostakovich,Shostakovich,1906-09-25,1975-08-09,Rússia/URSS,São Petersburgo,a8106bcd-4791-46f4-b502-bda5fe19c041,Sobreviveu a Stalin compondo sinfonias ambíguas que criticavam e elogiavam o regime simultaneamente,"Dmitri Shostakovich (1906-1975) foi o maior compositor soviético, vivendo sob tirania stalinista. Prodígio, graduou-se no Conservatório de Leningrado aos 19 anos com Sinfonia nº 1 (1925). Sucesso inicial com ópera Lady Macbeth do Distrito de Mtsensk (1934). Mas Stalin assistiu, ofendeu-se, e Pravda publicou artigo Caos ao Invés de Música (1936), denunciando Shostakovich. Passou a viver em terror constante de ser preso e executado (Grande Expurgo 1936-1938). Dormia vestido na escada, para não acordar família se polícia secreta viesse. Compôs 15 sinfonias, 15 quartetos de cordas, concertos, óperas, trilhas para cinema. Obras principais: Sinfonia nº 5 (1937, resposta a críticas, ambiguamente conformista), Sinfonia nº 7 Leningrado (1941, durante cerco nazista), Sinfonia nº 10 (1953, após morte de Stalin, retrato musical do tirano?), Quarteto nº 8 (autobiográfico, assinatura DSCH). Estilo: sarcasmo, ironia, grotesco, marches fúnebres, citações, ambiguidade (criticava regime codificadamente). Forçado a aderir ao Partido (1960), viveu atormentado. Morreu de câncer aos 68 anos. Testamento (livro) publicado no Ocidente é controverso (autenticidade disputada).","[""Sinfonia nº 5 em Ré menor Op. 47"",""Sinfonia nº 7 Leningrado Op. 60"",""Sinfonia nº 10 em Mi menor Op. 93"",""Quarteto de Cordas nº 8 em Dó menor Op. 110"",""Lady Macbeth do Distrito de Mtsensk (ópera)"",""Concerto para Piano nº 2"",""Jazz Suite nº 2"",""Prelúdios e Fugas Op. 87 (24 peças)"",""Concerto para Violoncelo nº 1"",""Sinfonia nº 13 Babi Yar""]",Modernismo soviético,"[""Piano""]","[{""texto"": ""Após Stalin assistir Lady Macbeth (1936) e se ofender, Pravda publicou Caos ao Invés de Música, denunciando-o. Shostakovich viveu em terror de prisão e execução durante Grande Expurgo. Dormia vestido na escada."", ""titulo"": ""Caos ao Invés de Música"", ""categoria"": ""perseguicao""}, {""texto"": ""Compôs Sinfonia nº 7 Leningrado (1941) durante cerco nazista de 900 dias. Tema da invasão (marcha crescente) representa nazismo OU stalinismo (ambiguidade intencional). Estreou em Leningrado sitiada."", ""titulo"": ""Sinfonia nº 7 durante cerco de Leningrado"", ""categoria"": ""guerra""}]",https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Shostakovich_signature.svg/800px-Shostakovich_signature.svg.png,https://www.youtube.com/watch?v=ogJFXqYEYd8,4,"[""modernismo"",""russo"",""sovietico"",""sinfonia"",""stalin""]",true,2025-10-09 02:50:34.631005+00
